LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
SWIFT CAPITAL CORPORATION,CONSHOHOCKEN,PA,52211.0
IB GRANITE DISTRIBUTOR INC.,LENEXA,KS,4232.0
"COMMERCE BANK  &TRUST, CO.",WORCESTER,MA,521110.0
IB GRANITE DISTRIBUTOR INC.,NORTH KANSAS CITY,MO,4232.0
"AAXY, LLC",AUSTIN,TX,522292.0
"CAMINO FINANCIAL, INC.",GLENDALE,CA,522310.0
MERCHANTS & FARMERS BANK & TRUST CO,LEESVILLE,LA,52211.0
MARKIT WSO CORPORATION,NEW YORK,NY,523930.0
"CASPIAN CAPITAL, LP",NEW YORK,NY,523930.0
"ZTI MERGER SUBSIDIARY III, INC.",OAKLAND,CA,517910.0
FIRST TENNESSEE BANK NA,MEMPHIS,TN,522110.0
"HANSEN FINANCIAL SERVICES, INC.",PHILADELPHIA,PA,523930.0
"FIFTH THIRD BANK, AN OHIO BANKING CORPORATION",CINCINNATI,OH,522110.0
"CBC GROUP, LLC",IRVING,TX,52399.0
"MUFG UNION BANK, N.A.",NEW  YORK,NY,522110.0
THE HUNTINGTON NATIONAL BANK,COLUMBUS,OH,522190.0
VOYA INVESTMENT MANAGEMENT LLC,NEW YORK,NY,525910.0
"VEROS CREDIT TECHNOLOGY, LLC",SANTA ANA,CA,541511.0
WINPRIME LENDING,LOS ANGELES,CA,522310.0
NEW OMNI BANK N.A.,ALHAMBRA,CA,52211.0
GLENS FALLS NATIONAL BANK AND TRUST COMPANY,GLENS FALLS,NY,522110.0
SPRING 11 LLC,NEW YORK,NY,53139.0
1ST SOURCE BANK,SOUTH BEND,IN,551111.0
RBI ALLIANCE LLC,HALLANDALE BEACH,FL,525990.0
CFMOTO POWERSPORTS INCORPORATION,PLYMOUTH,MN,336991.0
"HERCULES TECHNOLOGY GROWTH CAPITAL, INC.",PALO ALTO,CA,523910.0
"MOODY'S INVESTORS SERVICE, INC.",NEW YORK,NY,56145.0
TENDELTA LLC,NEW YORK,NY,54151.0
"VEROS CREDIT, LLC",SANTA ANA,CA,522291.0
"TIGER LOANS, INC.",IRVINE,CA,522291.0
TEXAS CITIZENS BANK,PASADENA,TX,522110.0
WALL FINANCIAL INC.,LOS ANGELES,CA,522310.0
ABN AMRO HOLDINGS USA LLC,NEW YORK,NY,523110.0
"CENTRAL COMPUTERS, INC.",SANTA CLARA,CA,44312.0
"ICON INVESTMENT GROUP, LLC",NEW YORK,NY,523110.0
LONGFELLOW INVESTMENT MANAGEMENT CO.,BOSTON,MA,523930.0
"NEW OMNI BANK, N.A.",ALHAMBRA,CA,522110.0
"FACTORTRUST, INC.",ROSWELL,GA,561450.0
"RESTORATION CAPITAL, LLC",CHANTILLY,VA,522310.0
"TOP ONE MORTGAGE, LLC",HOUSTON,TX,522310.0
PACIFIC LIFE INSURANCE COMPANY,NEWPORT BEACH,CA,524113.0
LANDMARK BANK N.A.,COLUMBIA,MO,522110.0
"OWL CREEK ASSET MANAGEMENT, LP",NEW YORK,NY,52311.0
"NEW PACIFIC DIRECT, INC",NEWARK,CA,33712.0
"RESIDENTIAL REAL ESTATE REVIEW, INC..",WEST VALLEY CITY,UT,522310.0
AGFIRST FARM CREDIT BANK,COLUMBIA,SC,522110.0
RB INTERNATIONAL FINANCE (USA) LLC,DANBURY,CT,522110.0
TOP ONE MORTGAGE LLC,HOUSTON,TX,531390.0
"GOLD-N-DIAMONDS, INC.",ATLANTA,GA,421940.0
MICROLAND ELECTRONICS CORPORATION,SAN JOSE,CA,33411.0
NATIONAL AUTO PARTS OAKLAND LLC,OAKLAND,CA,441310.0
"TIBURON CAPITAL MANAGEMENT, LLC",NEW YORK,NY,523930.0
INTERAUDI BANK,NEW YORK,NY,522110.0
"FULL CIRCLE SERVICE COMPANY, LLC",GREENWICH,CT,5239.0
CBC GROUP LLC,IRVING,TX,52399.0
RABOBANK N.A.,ROSEVILLE,CA,52211.0
GRAND FOOD INC.,HAYWARD,CA,424470.0
RDY HOLDINGS LLC,BROOKLYN,NY,522310.0
IMC CAPITAL LLC,LOS ANGELES,CA,525990.0
PIONEER LENDING LLC,FLUSHING,NY,522110.0
ALLEGIANCE BANK TEXAS,HOUSTON,TX,522110.0
CTBC BANK CORP. (USA),LOS ANGELES,CA,522110.0
US CAPITAL PARTNERS INC.,SAN FRANCISCO,CA,551112.0
"GOLD DEPOT, INC.",HOUSTON,TX,448310.0
NEW OMNI BANK N.A.,ALHAMBRA,CA,522110.0
"AUTO FORCE, INC.",SANTA CLARA,CA,423110.0
VALID MANAGEMENT LLC,HOUSTON,TX,541611.0
IMCA CAPITAL LLC,LOS ANGELES,CA,522210.0
LOVE FUNDING CORPORATION,"WASHINGTON, DC",DC,52232.0
EARNEST INC.,SAN FRANCISCO,CA,522291.0
CARBON AUTO LEASING INC,BROOKLYN,NY,441110.0
ACSE SOLUTIONS LLC,ELLICOTT COTY,MD,54151.0
FIRST CHOICE BANK,CERRITOS,CA,522110.0
"NEW OMNI BANK, N,A.",ALHAMBRA,CA,522110.0
STAG INDUSTRIAL MANAGEMENT LLC,BOSTON,MA,531120.0
BROADWAY ADVANCE LLC,NEW YORK,NY,522390.0
EXPEDIA FINANCIAL GROUP INC.,BUFFALO GROVE,IL,52231.0
SUPERNOVA INTERNATIONAL INC,LANSING,MI,333517.0
"KALAS MANUFACTURING, INC.",LANCASTER,PA,332618.0
"H.M.W. AND J.K. ENTERPRISES, INC.",SAN FRANCISCO,CA,522292.0
"LOANDEPOT.COM, LLC",FOOTHILL RANCH,CA,522291.0
VANTAGE WEST CREDIT UNION,TUCSON,AZ,522130.0
CHINA CARGO AIRLINES LTD.,CHICAGO,IL,481112.0
AMERICAN FIRST NATIONAL BANK,HOUSTON,TX,522110.0
"INSIGHT EXAMINATION SERVICES, INC.",LONG BEACH,CA,541219.0
"VIVENTA, LLC",CORAL GABLES,FL,531390.0
U-SAVE INSURANCE SERVICES INC.,HOUSTON,TX,524298.0
NEW OMNI BANK N.A.,ALHAMBRA,CA,521110.0
"GENERAL MOTORS FINANCIAL COMPANY, INC.",FORT WORTH,TX,522320.0
BMO HARRIS BANK N.A,CHICAGO,IL,522110.0
"BILL ME LATER, INC",TIMONIUM,MD,541611.0
BANCO DE SABADELL,MIAMI,FL,522110.0
"ANCHOR BANK, FSB",MADISON,WI,522110.0
"DCS PACIFIC STAR, LLC",SAN JOSE,CA,56162.0
CREDIT ANALYST,IRVING,TX,52399.0
S&T BANK,INDIANA,PA,5211.0
MORGAN STANLEY BANK NA,NEW YORK,NY,523110.0
"CIRCLE SQUARE GROUP, INC.",IRVINE,CA,541990.0
"TMS INTERNATIONAL, LLC",GLASSPORT,PA,423930.0
"FEDBID, INC.",VIENNA,VA,541511.0
RONBOW CORPORATION,FREMONT,CA,327110.0
FIRST NATIONAL BANK OF OMAHA,OMAHA,NE,522110.0
MITAC DIGITAL CORPORATION,SANTA CLARA,CA,334220.0
"FIRST AMERICAN COMMERCIAL BANCORP, INC.",FAIRPORT,NY,522291.0
"GOLDEN WEST ALLIANCE, INC.",GLENDALE,CA,522292.0
TOTALBANK,MIAMI,FL,52211.0
"WORLDBUSINESS CAPITAL, INC.",HARTFORD,CT,522293.0
ACCION CHICAGO INC,CHICAGO,IL,522291.0
BILL ME LATER,TIMONIUM,MD,54161.0
XENITH BANK,RICHMOND,VA,522110.0
"SUMITOMO MITSUI TRUST BANK, LIMITED, NEW YORK BRANCH",NEW YORK,NY,522110.0
"A TO Z WHOLESALERS, INC.",DALLAS,TX,445120.0
CBC GROUP LLC,IRVING,TX,541611.0
WILMINGTON SAVINGS FUND SOCIETY,WILMINGTON,DE,522110.0
AMERICAS STYRENICS LLC,THE WOODLANDS,TX,326140.0
VERITEX COMMUNITY BANK,DALLAS,TX,522110.0
TOPONE MORTGAGE INC,ROCKVILLE,MD,522310.0
"ALL STAR METALS, LLC",BROWNSVILLE,TX,423510.0
BANK OF AMERICA CORPORATION,NEW YORK,NY,522110.0
WHEELS FINANCIAL GROUP LLC DBA: LOANMART,ENCINO,CA,522291.0
WIN WOO TRADING LLC,HAYWARD,CA,424990.0
"AIVA TECHNOLOGY, LLC",MILPITAS,CA,221114.0
"CIRCLE SQUARE GROUP, INC.",IRVINE,CA,522291.0
"BRAVIANT, LLC",NORTH RICHLAND HILLS,TX,522390.0
"DOLLAR FINANCIAL GROUP, INC.",MALVERN,PA,52399.0
TOP ONE MORTGAGE,HOUSTON,TX,522292.0
"NOBLE INTERNATIONAL INVESTMENTS, INC",BOCA RATON,FL,921130.0
MERCHANT INDUSTRY LLC,SYSOSSET,NY,52239.0
WESTERN MORTGAGE CORPORATION,HOUSTON,TX,522310.0
MERCHANT INDUSTRY LLC,SYOSSET,NY,52239.0
AOZORA BANK LTD.,NEW YORK,NY,522110.0
BANK OF CHINA,NEW YORK,NY,522110.0
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",NEW YORK,NY,522110.0
TECHLAND INC,DORAL,FL,54151.0
ARGUS  LLC,NEW YORK,NY,522320.0
ONEMAIN FINANCIAL GROUP LLC,EVANSVILLE,IN,541990.0
"ANZ SECURITIES, INC",NEW YORK,NY,52211.0
LLOYDS BANK,NEW YORK,NY,921130.0
"HANDLE IT, INC",JACKSON,WY,54161.0
METROPOLITAN CAPITAL BANK,CHICAGO,IL,52211.0
ANZ BANKING GROUP LTD,NEW YORK,NY,5239.0
CHINA CITIC BANK INTERNATIONAL LIMITED,NEW YORK,NY,52211.0
"MARINER INVESTMENT GROUP, LLC",HARRISON,NY,523930.0
"CAPITAL BANK, N.A.",ROCKVILLE,MD,522110.0
TMAX FINANCIAL INC,ENGLEWOOD CLIFFS,NJ,541611.0
"HIMMELFARB COMMERCIAL, INC.",WASHINGTON,DC,531210.0
"CHURCHILL CAPITAL COMPANY, LLC",DALLAS,TX,531210.0
"JOINT VENTURE ASSOCIATES, LLC",MILLERSVILLE,MD,541611.0
"GREENHILL & CO., LLC",NEW YORK,NY,523110.0
ROSEFINCH LLC,HOUSTON,TX,541219.0
"STOUT RISIUS ROSS, INC.",SOUTHFIELD,MI,541990.0
"NOMURA SECURITIES INTERNATIONAL, INC.",NEW YORK,NY,523110.0
RULE FINANCIAL LLC,NEW YORK,NY,5416.0
DOUBLELINE GROUP LP,LOS ANGELES,CA,523930.0
UBS SERVICES LLC,STAMFORD,CT,523110.0
"HMS BUSINESS SERVICES, INC.",IRVING,TX,541611.0
"JDS HOLDINGS, LLC",ORLANDO,FL,523999.0
HOULIHAN LOKEY HOWARD AND ZUKIN,LOS ANGELES,CA,523990.0
INVUS FINANCIAL ADVISORS LLC,NEW YORK,NY,523110.0
UBISOFT INC.,SAN FRANCISCO,CA,5112.0
BTG PACTUAL US CAPITAL CORP.,NEW YORK,NY,523110.0
REPUBLIC AIRWAYS HOLDINGS INC.,INDIANAPOLIS,IN,481111.0
"CA, INC.",ISLANDIA,NY,541519.0
"CHICAGO MERCANTILE EXCHANGE, INC.",CHICAGO,IL,523210.0
"CREDIT CAPITAL INVESTMENTS, LLC",SHORT HILLS,NJ,52393.0
"ITG INVESTMENT RESEARCH, INC.",NEW YORK,NY,523930.0
NORDSTROM FSB,CENTENNIAL,CO,522210.0
AMERICOLD,ATLANTA,GA,493120.0
"CAMELOT TECHNOLOGY ADVISORS, INC.",SAN FRANCISCO,CA,523930.0
SWIFT BEEF COMPANY,GREELEY,CO,311611.0
"CARLYLE GROUP EMPLOYEE COMPANY, LLC",WASHINGTON,DC,523920.0
THE BOEING COMPANY,SEATTLE,WA,336411.0
MARKETING DIRECTORS INC NEW YORK,NEW YORK,NY,53139.0
LPS MANAGEMENT LLC,JACKSONVILLE,FL,551114.0
RAPID RATINGS INTERNATIONAL INC.,NEW YORK,NY,523210.0
SIGA TECHNOLOGIES INC.,NEW YORK,NY,32541.0
"PERFECT DENTAL, LLC",NEEDHAM,MA,621210.0
KOHLBERG KRAVIS ROBERTS & CO. L.P.,NEW YORK,NY,523930.0
"LOGIC INFORMATION SYSTEMS, INC.",INVER GROVE HEIGHTS,MN,523110.0
"INSTITUTIONAL VENTURE MANAGEMENT XIV, LLC",MENLO PARK,CA,523910.0
"MCGRAW-HILL FINANCIAL, INC. (BENTEK DIVISION)",HIGHTSTOWN,NJ,511130.0
CAUSEWAY CAPITAL MANAGEMENT LLC,LOS ANGELES,CA,523920.0
FIR TREE PARTNERS INC.,NEW YORK,NY,523930.0
"ATC LOGISTICS AND ELECTRONICS, INC.",FORT WORTH,TX,541614.0
"UNITED GULF MANAGEMENT, INC.",BOSTON,MA,523930.0
"ICV PARTNERS, LLC",NEW YORK,NY,523920.0
DIGITAL MOBILE INNOCATIONS LLC,BETHESDA,MD,541512.0
SIGMA-ALDRICH CORPORATION,ST. LOUIS,MO,325100.0
BBL COMMODITIES LP,NEW YORK,NY,523930.0
"WORLDQUANT, LLC",OLD GREENWICH,CT,523920.0
BTG PACTUAL US CAPITAL LLC,NEW YORK,NY,523110.0
JDS UNIPHASE CORPORATION,MILPITAS,CA,541330.0
"METALLURG, INC.",WAYNE,PA,331112.0
SCGE MANAGEMENT,MENLO PARK,CA,523910.0
MORGAN STANLEY &  CO. LLC,NEW YORK,NY,523110.0
MASSACHUSETTS FINANCIAL SERVICES COMPANY,BOSTON,MA,523920.0
"MOELIS & COMPANY HOLDINGS, LP",NEW YORK,NY,523930.0
UNITED GUARANTY CORPORATION,NEW YORK,NY,524126.0
ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA,MINNEAPOLIS,MN,524113.0
"THE KLEIN GROUP, LLC",NEW YORK,NY,523110.0
HANERGY USA SOLAR SOLUTION LTD,BURLINGAME,CA,221114.0
LAZARD FRERES & CO. LLC,NEW YORK,NY,523110.0
NATIXIS NEW YORK BRANCH,NEW YORK,NY,523110.0
MORGAN STANLEY SMITH BARNEY LLC,PURCHASE,NY,523110.0
"MSCI, INC.",NEW YORK,NY,523999.0
EATON VANCE MANAGEMENT,BOSTON,MA,52399.0
DAVITA  INC.,CHARLOTTE,NC,621511.0
DIMENSIONAL FUND ADVISORS LP,AUSTIN,TX,523930.0
DWS INVESTMENT DISTRIBUTORS INC.,NEW YORK,NY,523110.0
NEXUS ENERGY LLC,EVANSVILLE,IN,2111.0
"NATIONAL ECONOMIC RESEARCH ASSOCIATES, INC.",WHITE PLAINS,NY,541720.0
MERRILL LYNCH,MAPLEWOOD,NJ,523110.0
BLUE ROAD MANAGEMENT LP,NEW YORK,NY,523999.0
"AVENUE CAPITAL MANAGEMENT II, L.P.",NEW YORK,NY,523120.0
"COLONY REALTY PARTNERS, LLC",SANTA MONICA,CA,5313.0
"BAIN CAPITAL, LLC",BOSTON,MA,525910.0
THE BERGQUIST COMPANY,CHANHASSEN,MN,541712.0
SONENSHINE PARTNERS LLC,NEW YORK,NY,523110.0
HUDSON AMERICAS LLC,DALLAS,TX,525990.0
CALLSOURCE,WESTLAKE VILLAGE,CA,517110.0
INDIANA FINANCE AUTHORITY,INDIANAPOLIS,IN,921130.0
THE UNITED ILLUMINATING COMPANY,ORANGE,CT,2211.0
MORGAN STANLEY FUND SERVICES INC,NEW YORK,NY,523110.0
MORGAN STANLEY PRIVATE BANK NA,NEW YORK,NY,523110.0
"WATER ISLAND CAPITAL, LLC",NEW YORK,NY,5239.0
"EVERPOINT ASSET MANAGEMENT, LLC",STAMFORD,CT,523920.0
AGEISS INC.,EVERGREEN,CO,541620.0
"SIERRA VENTURES MANAGEMENT II, LLC",SAN MATEO,CA,525990.0
"FIS GROUP, INC.",PHILADELPHIA,PA,522390.0
"THE WICKS GROUP OF COMPANIES III, LLC",NEW YORK,NY,561110.0
"HAWK HILL MANAGEMENT COMPANY, LLC",SAN FRANCISCO,CA,523110.0
"THE CARLYLE GROUP EMPLOYEE COMPANY, LLC",WASHINGTON,DC,523920.0
THE CORPORATE EXECUTIVE BOARD COMPANY,ARLINGTON,VA,5416.0
"PRIMATICS FINANCIAL, LLC",MCLEAN,VA,541511.0
"BRANDES INVESTMENT PARTNERS, L.P.",SAN DIEGO,CA,523930.0
FBR CAPITAL MARKETS &AMP; CO.,ARLINGTON,VA,523110.0
"AEGON USA REALTY ADVISORS, LLC",CEDAR RAPIDS,IA,524100.0
ARUP NORTH AMERICA LTD.,LOS ANGELES,CA,541330.0
"NEW YORK MERCANTILE EXCHANGE, INC.",CHICAGO,IL,523210.0
"BLACKROCK INSTITUTIONAL SERVICES, INC.",NEW YORK,NY,523920.0
"SAFEGUARD SCIENTIFICS, INC.",WAYNE,PA,551112.0
LYXOR ASSET MANAGEMENT INC.,NEW YORK,NY,522110.0
MURPHY EXPLORATION &AMP; PRODUCTION COMPANY,HOUSTON,TX,211111.0
LOMAS CAPITAL MANAGEMENT LLC,NEW YORK,NY,523999.0
THE UNIVERSITY OF VERMONT,BURLINGTON,VT,611310.0
UP MANAGEMENT LLC,ROCK ISLAND,IL,551114.0
"DFG INVESTMENT ADVISERS, INC.",NEW YORK,NY,523920.0
SPOT TRADING LLC,CHICAGO,IL,523110.0
"CLARIFI, INC.",NEW YORK,NY,523999.0
DE JONG CAPITAL LLC,HOUSTON,TX,523920.0
ESTEE LAUDER TRAVEL RETAIL SERVICES INC.,NEW YORK,NY,339999.0
"NEWSCRED, INC.",NEW YORK,NY,541613.0
"MCKINLEY MARKETING PARTNERS, INC.",ALEXANDRIA,VA,541613.0
"MIURA GLOBAL MANAGEMENT, LLC",NEW YORK,NY,52392.0
TUTOR COM INC.,NEW YORK,NY,611691.0
INGERSOLL RAND COMPANY,PISCATAWAY,NJ,333200.0
"EXELON GENERATION COMPANY, LLC",KENNETT SQUARE,PA,2211.0
"CARAVEL MANAGEMENT, LLC",NEW YORK,NY,525910.0
HANERGY USA SOLAR SOLUTION LTD,BURLINGAME,CA,221119.0
"ELECTRO-MOTIVE DIESEL, INC.",LAGRANGE,IL,336510.0
FEDERAL HOME LOAN BANK OF CINCINNATI,CINCINNATI,OH,522110.0
DEIMOS ASSET MANAGEMENT LLC,PURCHASE,NY,523110.0
MN AIRLINES LLC,MENDOTA HEIGHTS,MN,48111.0
"ALPHA CLINICAL SYSTEMS, INC",PISCATAWAY,NJ,541511.0
POINT72 ASSET MANAGEMENT LP,STAMFORD,CT,523920.0
DATABASEVILLE LLC,TAMPA,FL,541512.0
WAYLINK LLC,SAN GABRIEL,CA,5416.0
"AIG ENTERPRISE SERVICES, LLC",NEW YORK,NY,5241.0
STRATEGIC FINANCIAL SERVICES,UTICA,NY,523999.0
TRANSPACIFIC LOGISTICS EXPRESS INC.,BALDWIN PARK,CA,481212.0
"AIM BIG, INC. DBA AXIOM TECHNOLOGY GROUP, INC.",DES PLAINES,IL,541511.0
"GLOBAL COURIER EXPRESS,INC.",SOUTH EL MONTE,CA,492110.0
BENJAMIN MOORE & CO.,MONTVALE,NJ,325510.0
QUADRANGLE CONSULTING LP,NEW YORK,NY,54161.0
"LUSYS LABORATORIES, INC.",SAN DIEGO,CA,621511.0
S3 GLOBAL MULTI-STRATEGY H LLC,HOLLYWOOD,FL,721110.0
NAHLA CAPITAL LLC,NEW YORK,NY,52593.0
COMPASS BANK,HOUSTON,TX,522110.0
JANE STREET GROUP LLC,NEW YORK,NY,5231.0
HARD EIGHT FUTURES LLC,CHICAGO,IL,523999.0
TRUEBRIGHT SCIENCE ACADEMY CHARTER SCHOOL,PHILADELPHIA,PA,611110.0
SUMMIT EQUITIES LLC,NEW YORK,NY,531210.0
INFINITY 8 INTERNATIONAL TRADE LLC,BAKERSFIELD,CA,42448.0
MELTWATER NEWS US1 INC.,SAN FRANCISCO,CA,541510.0
IIPL USA LLC,ALEXANDRIA,VA,237310.0
"JOINT VENTURE SOLUTIONS, LLC",MILLERSVILLE,MD,541611.0
DELL SOFTWARE INC.,ROUND ROCK,TX,42343.0
JANUS MANAGEMENT HOLDINGS CORPORATION,DENVER,CO,523920.0
LAZARD MIDDLE MARKET LLC,MINNEAPOLIS,MN,5239.0
EVERBANK,JACKSONVILLE,FL,522110.0
FIRSTMERIT CORPORATION,AKRON,OH,522110.0
"SILVER POINT CAPITAL, LP",GREENWICH,CT,52321.0
"8MINUTENERGY RENEWABLES, LLC",FOLSOM,CA,221114.0
"BULLARD, MCLEOD & ASSOCIATES, INC.",ALBANY,NY,523930.0
NUVEEN INVESTMENTS INC.,LOS ANGELES,CA,523920.0
ONE WILLIAM STREET CAPITAL MANAGEMENT LP,NEW YORK,NY,52399.0
AUTOBYTEL INC.,IRVINE,CA,454111.0
"SIGULER GUFF & COMPANY, LP",NEW YORK,NY,523920.0
"DW PARTNERS, LP",NEW YORK,NY,523920.0
"REG SERVICES GROUP, LLC",AMES,IA,325998.0
ATREAUS CAPITAL LP,NEW YORK,NY,522320.0
"WALL STREET INTELLIGENCE, LLC",NEW YORK,NY,523999.0
BEHRMAN BROTHERS MANAGEMENT CORP.,NEW YORK,NY,523920.0
"LOANCORE CAPITAL, LLC",GREENWICH,CT,52311.0
PIONEER CHARTER SCHOOL OF SCIENCE,EVERETT,MA,611110.0
"CAPSTONE INVESTMENT ADVISORS, LLC",NEW YORK,NY,523110.0
"SAGENT ADVISORS, LLC",NEW YORK,NY,523930.0
UBS GLOBAL ASSET MANAGEMENT (AMERICAS) INC.,NASHVILLE,TN,523110.0
"EDF TRADING NORTH AMERICA, LLC",HOUSTON,TX,523130.0
TOTEM POINT MANAGEMENT LLC,NEW YORK,NY,523920.0
"DRW HOLDINGS, LLC",CHICAGO,IL,551112.0
PARAGON OUTCOMES MANAGEMENT LLC,NEW YORK,NY,5239.0
"EMCOR SECURITIES, INC.",NEW YORK,NY,523930.0
"ACORE CAPITAL MORTGAGE, LP",LARKSPUR,CA,522292.0
KLS DIVERSIFIED ASSET MANAGEMENT LP,NEW YORK,NY,523920.0
"TM FINANCIAL FORENSICS, LLC",SAN FRANCISCO,CA,541990.0
"FINCAD USA, INC.",NEW YORK,NY,523110.0
TRADITION (NORTH AMERICA) INC.,NEW YORK,NY,523999.0
"ERICKSON LIVING MANAGEMENT, LLC",CATONSVILLE,MD,5415.0
"DISNEY WORLDWIDE SERVICES, INC.",BURBANK,CA,9231.0
"OPEN DOOR CAPITAL ADVISORS (US), LLC",SAN FRANCISCO,CA,52399.0
KEYBANC CAPITAL MARKETS INC.,CLEVELAND,OH,522110.0
"EVANSTON CAPITAL MANAGEMENT, LLC",EVANSTON,IL,523110.0
TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,CHARLOTTE,NC,525110.0
"SMART FIX COMPANY, LLC",RANCHO CUCAMONGA,CA,453998.0
DETROIT DIESEL CORPORATION,DETROIT,MI,336111.0
CAPM LLC,NEW YORK,NY,523110.0
SOURCERY TECHNOLOGIES INC.,SAN FRANCISCO,CA,541890.0
"WASATCH ADVISORS, INC.",SALT LAKE CITY,UT,52311.0
COUNTRY CLUB BANK,KANSAS CITY,MO,522110.0
DELTA PARTNERS CORP.,REDWOOD CITY,CA,541618.0
"SWIRE PACIFIC HOLDINGS, INC.",DRAPER,UT,312111.0
"VOLANT HOLDING, LLC",NEW YORK,NY,523110.0
"UNION SQUARE ENERGY ADVISORS, LTD.",NEW YORK,NY,523930.0
CLSA AMERICAS LLC,NEW YORK,NY,523110.0
"AEGON USA REALTY ADVISORS, LLC",CEDAR RAPIDS,IA,5241.0
"OCI SOLAR POWER, LLC",SAN ANTONIO,TX,237130.0
"BLACKROCK INSTITUTIONAL TRUST COMPANY, N.A.",SAN FRANCISCO,CA,523920.0
BAILEY & GLASSER LLP,CHARLESTON,WV,541110.0
BAYER CORPORATION,PITTSBURGH,PA,325410.0
"CREO CAPITAL ADVISORS, LLC",LOS ANGELES,CA,523110.0
Q ANALYSTS LLC,SANTA CLARA,CA,541519.0
VARDEN PACIFIC LP,SAN FRANCISCO,CA,52393.0
TECHNOLOGY CONNEXUS ASSOCIATION,SAN ANTONIO,TX,541712.0
"ONYX RENEWABLE PARTNERS, LP",NEW YORK,NY,221114.0
MCE SOCIAL CAPITAL,SAN FRANCISCO,CA,522291.0
RIDGEWOOD ENERGY CORPORATION,MONTVALE,NJ,523930.0
CAVE CREEK CAPITAL MANAGEMENT LLC,PHOENIX,AZ,523999.0
KG FUNDS MANAGEMENT LLC,NEW YORK,NY,525910.0
CYNDX ADVISORS LLC,NEW YORK,NY,5239.0
CYH CAPITAL INC.,NEW YORK,NY,525930.0
"RAFI PROPERTIES, LLC",BOSTON,MA,531390.0
NORDDEUTSCHE LANDESBANK GIROZENTRALE,NEW YORK,NY,523110.0
"MORGAN STANLEY INVESTMENT MANAGEMENT, INC.",NEW YORK,NY,523110.0
"THE JOHN BUCK COMPANY, LLC",CHICAGO,IL,531312.0
NEWSCHOOLS CAPITAL LLC,PALO ALTO,CA,523910.0
"PULSE ADVISORY, LLC.",NEW YORK,NY,54161.0
KESTRAL USA LTD,VIENNA,VA,541614.0
ROBUSTWEALTH LLC,LAMBERTVILLE,NJ,5239.0
PINE RIVER CAPITAL MANAGEMENT LP,MINNETONKA,MN,541611.0
MCL CORPORATION,NEW YORK,NY,541611.0
"LEND LEASE (US) SERVICES, INC.",CHARLOTTE,NC,236210.0
ASHMORE EQUITIES INVESTMENT MANAGEMENT (US) LLC,ARLINGTON,VA,523930.0
"STRATEGIC GLOBAL ADVISORS, LLC",NEWPORT BEACH,CA,52393.0
CREDIT AGRICOLE SECURITIES (USA) INC.,NEW YORK,NY,523120.0
FIS GROUP,PHILADELPHIA,PA,523110.0
"BONDEDGE SOLUTIONS, LLC, AN INTERACTIVE DATA COMPANY",HAYWARD,CA,541511.0
MASON CAPITAL MANAGEMENT LLC,NEW YORK,NY,52399.0
"LGT CAPITAL PARTNERS (USA), INC.",NEW YORK,NY,523920.0
FUNDING CIRCLE USA INC.,SAN FRANCISCO,CA,522310.0
"DYNAMIC ENERGY SERVICES INTERNATIONAL, LLC",NEW ORLEANS,LA,237120.0
"MESIROW FINANCIAL HOLDINGS, INC",CHICAGO,IL,52399.0
"GLOBAL SIGMA GROUP, LLC",BOCA RATON,FL,523110.0
NOVALTA CAPITAL MANAGEMENT LLC,NEW YORK,NY,523920.0
"SPECTRUM EQUITY MANAGEMENT, INC.",BOSTON,MA,523920.0
DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC.,NEW YORK,NY,523110.0
"SOUTHERN COMPANY SERVICES, INC.",ATLANTA,GA,22111.0
"ZHONGDING, USA, INC.",MONROE,MI,3262.0
UNIVERSAL SOFTWARE CORPORATION,CHELMSFORD,MA,541511.0
"HOME CREDIT US, LLC",OVERLAND PARK,KS,52222.0
HABITAT FOR HUMANITY OF THE CHESAPEAKE,BALTIMORE,MD,23611.0
REGIONS BANK,BIRMINGHAM,AL,522110.0
PEARSON INC.,OLD TAPPAN,NJ,511100.0
MINERAL ESTATE OPERATIONS LLC,ADDISON,TX,523910.0
HTG CAPITAL PARTNERS LLC,CHICAGO,IL,523110.0
PALOMA PARTNERS MANAGEMENT COMPANY,GREENWICH,CT,523210.0
OPPENHEIMER & CO. INC.,NEW YORK,NY,523110.0
"SAP AMERICA, INC.",NEWTOWN SQUARE,PA,541510.0
ST. JOHN ARAB AMERICAN CATHOLIC COMMUNITY,POMONA,CA,813110.0
"MORNINGSTAR, INC. (MORNINGSTAR ASSOCIATES LLC)",CHICAGO,IL,5239.0
CONTINENTAL GRAIN COMPANY,NEW YORK,NY,3331.0
ING FINANCIAL SERVICES LLC,NEW YORK,NY,522110.0
"TEKNE CAPITAL MANAGEMENT, LLC",NEW YORK,NY,523920.0
"JUMPSTART, INC.",CLEVELAND,OH,523910.0
TERMINUS INC.,HILLSBOROUGH,NJ,541511.0
AJO LP,PHILADELPHIA,PA,52393.0
