LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
NATIONAL JEWISH HEALTH,DENVER,CO,622310.0
"OPUS SOFTWARE SOLUTIONS PVT LTD, INC",PRINCETON,NJ,541512.0
EAGLE VIEW TECHNOLOGIES INC,BOTHELL,WA,541513.0
INSTART INC.,MOUNTAIN VIEW,CA,541512.0
GFI SECURITIES LLC,NEW YORK,NY,523120.0
"JPPA PHARMACY, INC.",FLUSHING,NY,446110.0
TOWNSQUARE MANAGEMENT LLC,GREENWICH,CT,515112.0
"COMPUGRA SYSTEMS, INC.",SOUTH PLAINFIELD,NJ,541511.0
"BIOMET, INC.",WARSAW,IN,339112.0
HEADSTRONG SERVICES LLC,RETON,VA,541611.0
"ENTERPRISE LEASING COMPANY OF FLORIDA, LLC",TAMPA,FL,53211.0
"COVERITY, INC.",SAN FRANCISCO,CA,541511.0
SANFORD CLINIC NORTH,FARGO,ND,621111.0
"SRA INTERNATIONAL, INC.",FAIRFAX,VA,541519.0
QUEST MACHINING & MANUFACTURING LLC,THE WOODLANDS,TX,541330.0
VIRTIFY INC,LEXINGTON,MA,541519.0
KNOWLEDGEPATH SOLUTIONS LLC,BETHESDA,MD,541519.0
THE CURATORS OF THE UNIVERSITY OF MISSOURI,COLUMBIA,MO,611310.0
"NORDSTROM, INC.",SEATTLE,WA,452111.0
"NBCUNIVERSAL MEDIA, LLC",NEW YORK,NY,515120.0
NOMURA HOLDING AMERICA INC.,NEW YORK,NY,523110.0
"EXPICIENT, INC.",ANDOVER,MA,541611.0
"CADATASOFT, INC",SANTA CLARA,CA,541510.0
"3E CONSULTING, INC.",BOCA RATON,FL,541511.0
ABRAMS CAPITAL MANAGEMENT LLC,BOSTON,MA,52311.0
ACTIVECUBES SOLUTIONS INDIA PRIVATE LIMITED,NOVI,MI,541519.0
"ACTIVE MEDIA SERVICES, INC.",PEARL RIVER,NY,561990.0
GLOBAL FOOTPRINT NETWORK,OAKLAND,CA,813312.0
FLOWSERVE U.S. INC.,IRVING,TX,332911.0
SOFTOVAINC,ISELIN,NJ,541511.0
"I CUBED, INFORMATION INTEGRATION & IMAGING, LLC",FORT COLLINS,CO,812199.0
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",LOS ANGELES,CA,611310.0
R2 TECHNOLOGIES LLC,FARMINGTON HILLS,MI,54151.0
NEXMO INC.,SAN FRANCISCO,CA,561421.0
"SAS INSTITUTE, INC.",CARY,NC,541511.0
RESEARCH CORPORATION OF THE UNIVERSITY OF HAWAII,HONOLULU,HI,5417.0
GTECH CORPORATION,PROVIDENCE,RI,713290.0
OVERHEAD DOOR CORPORATION,CORPUS CHRISTI,TX,321911.0
"EXADEL, INC.",CONCORD,CA,541511.0
"AEGIS SENIOR COMMUNITIES, LLC",REDMOND,WA,62331.0
"AZ CLINIC, LLC",ENGLEWOOD CLIFFS,NJ,62139.0
"MENLO LOGISTICS, INC.",SAN MATEO,CA,541614.0
"SONY ELECTRONICS, INC.",SAN DIEGO,CA,334310.0
CLARITY SOLUTIONS GROUP LLC,NEW YORK,NY,541511.0
"IPC HOSPITALISTS OF NEW ENGLAND, P.C.",NORTH HOLLYWOOD,CA,6211.0
"INPATIENT CONSULTANTS OF TENNESSEE, INC.",NORTH HOLLYWOOD,CA,6211.0
"USM BUSINESS SYSTEMS, INC",CHANTILLY,VA,541511.0
"TRUNG DO'S GOLDSMITH SERVICES, INC.",TACOMA,WA,339914.0
BAKER & MCKENZIE LLP,WASHINGTON,DC,541110.0
"HDR ARCHITECTURE, INC.",OMAHA,NE,541310.0
TIMMONS GROUP,RICHMOND,VA,541330.0
DELL SERVICES ENGINEERING SOLUTIONS CORP.,ROUND ROCK,TX,334110.0
"TABULA, INC.",SANTA CLARA,CA,54151.0
DUKE UNIVERSITY AND MEDICAL CENTER,DURHAM,NC,611310.0
THE NEWSWEEK/DAILY BEAST COMPANY LLC,NEW YORK,NY,511110.0
INVENTEC MANUFACTURING (NORTH AMERICA) CORP.,HOUSTON,TX,334419.0
PEABODY INVESTMENTS CORP.,ST. LOUIS,MO,213113.0
"ARCADIS U.S., INC.",HIGHLANDS RANCH,CO,541330.0
"SUPERIOR ENERGY SERVICES, LLC",LAFAYETTE,LA,213112.0
SPANSION LLC,SUNNYVALE,CA,334413.0
"LATINWORKS MARKETING, LLC",AUSTIN,TX,541810.0
"DOMINION TRANSMISSION, INC.",CLARKSBURG,WV,221210.0
"E & M ELECTRIC & MACHINERY, INC.",HEALDSBURG,CA,335314.0
WICHITA STATE UNIVERSITY,WICHITA,KS,611310.0
BREAKTIME STUDIOS INC.,SAN FRANCISCO,CA,541490.0
CORE EBUSINESS SOLUTIONS LLC,FAIRFIELD,NJ,542511.0
"A123 SYSTEMS, INC.",WALTHAM,MA,33591.0
NOWCOM CORPORATION,LOS ANGELES,CA,541511.0
"MAXIMA TECHNOLOGIES SYSTEMS, LLC",LANCASTER,PA,33639.0
"MOTOROLA SOLUTIONS, INC.",SCHAUMBURG,IL,3342.0
WEST TEXAS A&AMP;M UNIVERSITY,CANYON,TX,611310.0
INDIVIDUAL SOFTWARE INCORPORATED,PLEASANTON,CA,541511.0
"BLEKKO, INC.",REDWOOD SHORES,CA,519130.0
EMULEX DESIGN AND MANUFACTURING CORPORATION,COSTA MESA,CA,541511.0
TAWA SERVICES INC.,BUENA PARK,CA,445110.0
WELLPOINT HOLDING CORP.,RICHMOND,VA,524114.0
"GALAXY SYSTEMS, INC",SOMERSET,NJ,541511.0
"LIONBRIDGE TECHNOLOGIES, INC.",BELLEVUE,WA,541611.0
"COMPUGROUP MEDICAL, INC.",BOSTON,MA,51120.0
RW3 TECHNOLOGIES INC.,ALAMO,CA,541511.0
"EXELIS VISUAL INFORMATION SOLUTIONS, INC.",BOULDER,CO,541511.0
"ALL IN ONE TRADING, INC.",LOS ANGELES,CA,424210.0
"TOBIN PROJECT, INC.",CAMBRIDGE,MA,81331.0
"BRIGHTSOURCE ENERGY, INC.",OAKLAND,CA,541710.0
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER,FORT WORTH,TX,611310.0
UNIVERSITY OF MARYLAND MEDICAL SYSTEM,LINTHICUM,MD,622100.0
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,622110.0
"GREE INTERNATIONAL, INC.",BURLINGAME,CA,511210.0
CAPITAL RESEARCH COMPANY,LOS ANGELES,CA,523920.0
HYBRID DESIGN ASSOCIATES LLC,TEMPE,AZ,334418.0
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,JACKSON,MS,611310.0
ADVANCED VIDEO COMMUNICATIONS INC.,LOS ANGELES,CA,516110.0
"INNOVATIVE SYSTEMS GROUP, INC.",GLEN ELLYN,IL,541512.0
ABBOTT LABORATORIES,ABBOTT PARK,IL,3254.0
ACTAVIS SOUTH ATLANTIC LLC,SUNRISE,FL,325412.0
PAREXEL INTERNATIONAL,WALTHAM,MA,541710.0
"HEALTHCARESOURCE HR, INC.",WOBURN,MA,541511.0
"INTERACTIVE COMMUNICATIONS INTERNATIONAL, INC.",ATLANTA,GA,517910.0
NORTHERN CALIFORNIA INSTITUTE FOR RESEARCH AND EDU,SAN FRANCISCO,CA,541710.0
WEILL CORNELL MEDICAL COLLEGE,NEW YORK,NY,611310.0
DELUXE MEDIA CREATIVE SERVICES INC.,HOLLYWOOD,CA,512191.0
ROLLS-ROYCE NAVAL MARINE,WALPOLE,MA,333610.0
ROLLS-ROYCE ENERGY SYSTEMS,MT. VERNON,OH,333610.0
THE BANK OF NEW YORK MELLON,PITTSBURGH,PA,523110.0
,,CA,523920.0
MEDIA CREATIONS TECHNOLOGIES INC.,LOS ANGELES,CA,541490.0
CLEAN HARBORS DEER PARK LLC,LA PORTE,TX,541620.0
"PROSWIFT CONSULTING, LLC",FREMONT,CA,541519.0
CONGRESSIONAL BUDGET OFFICE,WASHINGTON,DC,921190.0
"V-SOFT CONSULTING GROUP, INC.",LOUISVILLE,KY,541512.0
"PATH, INC.",SAN FRANCISCO,CA,511210.0
"NAIGARA HOSPITALIST, P.C.",BRENTWOOD,TN,621111.0
HIGHDATA SOFTWARE CORPORATION,SALEM,NH,541512.0
BALTIMORE AIRCOIL COMPANY,JESSUP,MD,333415.0
MCAFEE,SANTA CLARA,CA,541511.0
PROBUILD COMPANY LLC,DENVER,CO,444190.0
"TAAZ, INC.",LA JOLLA,CA,5161.0
"MIDWEST INDEPENDENT TRANSMISSION SYSTEM OPERATOR,",CARMEL,IN,221121.0
"NES GLOBAL, LLC",HOUSTON,TX,541330.0
ASTUTE BUSINESS SOLUTIONS,PLEASANTON,CA,541511.0
"GLODOW NEAD COMMUNICATIONS, LLC",SAN FRANCISCO,CA,541820.0
W.M. RICE UNIVERSITY - DEPT. OF MECHANICAL ENGINEE,HOUSTON,TX,611310.0
TABLETOP MEDIA LLC,DALLAS,TX,541850.0
"ALASKA AIRLINES, INC.",SEATTLE,WA,481111.0
ROSWELL PARK CANCER INSTITUTE,BUFFALO,NY,622310.0
"OMAHA PUBLIC SCHOOLS, DISTRICT 0001",OMAHA,NE,61111.0
"JACADA, INC.",ATLANTA,GA,541511.0
"SYSTEMS RESEARCH GROUP, INC.",COLORADO SPRINGS,CO,541513.0
"AIG GLOBAL SERVICES, INC.",NEW YORK,NY,524000.0
"AFFILIATED COMPUTER SERVICES, LLC",DALLAS,TX,541512.0
JOHNS HOPKINS HOSPITAL,BALTIMORE,MD,622110.0
"PHARMAVITE, LLC",NORTHRIDGE,CA,325411.0
"TPG GLOBAL, LLC",FORT WORTH,TX,523999.0
FRAMESTORE INC.,NEW YORK,NY,512190.0
"KENNETH COLE PRODUCTIONS, INC.",NEW YORK,NY,541490.0
"THE MORAN COMPANIES, LLC",ARLINGTON,VA,541710.0
SUNGARD PUBLIC SECTOR INC.,BETHLEHEM,PA,541511.0
"THE SCRIPPS RESEARCH INSTITUTE, SCRIPPS FLORIDA",JUPITER,FL,54171.0
YOUNG & RUBICAM INC.,NEW YORK,NY,541810.0
"BERKLEY TECHNOLOGY SERVICES, LLC",URBANDALE,IA,524126.0
"MANNING & NAPIER ADVISORS, LLC",FAIRPORT,NY,532930.0
UNIVERSAL SOFTWARE CORPORATION,NASHUA,NH,541511.0
MASSACHUSETTS EYE & EAR INFIRMARY,CAMBRIDGE,MA,622110.0
SACRED HEARTS ACADEMY,HONOLULU,HI,611110.0
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,611310.0
"ALLSCRIPTS SOFTWARE, LLC",WEST DES MOINES,IA,54151.0
"TPG CAPITAL, L.P.",FORT WORTH,TX,523920.0
CENTRACARE CLINIC,ST. CLOUD,MN,62111.0
"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,611310.0
"THYSSENKRUPP ROBBINS, INC.",GREENWOOD VILLAGE,CO,541330.0
SCHLUMBERGER TECHNOLOGY CORPORATION,HOUSTON,TX,213112.0
"BLOOMREACH, INC.",MOUNTAIN VIEW,CA,518112.0
AMERICAN BUREAU OF SHIPPING (ABS),HOUSTON,TX,541330.0
MEGAPATH CORPORATION,SAN JOSE,CA,519190.0
"STTG, INC.",WASHINGTON,DC,541690.0
"COVENANT MEDICAL CENTER, INC.",WATERLOO,IA,622110.0
"WILMER CUTLER PICKERING HALE AND DORR, LLP",BOSTON,MA,541110.0
CORE SERVICES CORPORATION,SOMERSET,NJ,518210.0
UNIVERSITY OF CONNECTICUT HEALTH CENTER,FARMINGTON,CT,611310.0
"LCC INTERNATIONAL, INC.",CHANTILLY,VA,517919.0
OREGON HEALTH & SCIENCE UNIVERSITY,PORTLAND,OR,611310.0
"AVELO MORTGAGE, LLC",IRVING,TX,522310.0
"LAW OFFICES OF CHOI & PARK, P.C.",FLUSHING,NY,541110.0
"D2SOL, INC.",CARY,NC,541519.0
BOSTON PUBLIC SCHOOLS,BOSTON,MA,611110.0
"WYNN LAS VEGAS, LLC",LAS VEGAS,NV,721120.0
THOMVEST VENTURES INC.,REDWOOD CITY,CA,523930.0
PAYPAL DATA SERVICES INC.,AUSTIN,TX,454111.0
JOHNSON CONTROLS INC.,MILWAUKEE,WI,333415.0
EMORY UNIVERSITY,ATLANTA,GA,611310.0
AKER ADVANTAGE INC.,HOUSTON,TX,541330.0
ALBANY INTERNATIONAL CORP.,ALBANY,NY,313210.0
"GEOSYNTEC CONSULTANTS, INC.",BOCA RATON,FL,541330.0
SOFTHQ,SAN DIEGO,CA,541511.0
"W3GLOBAL, INC.",IRVING,TX,541511.0
W.M. RICE UNIVERSITY,HOUSTON,TX,611310.0
"KRONSYS, INC",CARY,NC,541511.0
"MOBILE FINANCIAL SERVICES US, LLC",MIAMI,FL,522320.0
"IZAR SOLAR, INC.",CHAMPAIGN,IL,335999.0
THE CHILDREN'S HOSPITAL OF PHILADELPHIA,PHILADELPHIA,PA,62211.0
"CORN PRODUCTS INTERNATIONAL, INC.",BRIDGEWATER,NJ,325190.0
"HEIDRICK & STRUGGLES, INC.",CHICAGO,IL,561310.0
IBIS TECH INTERNATIONAL CORP,DOWNERS GROVE,IL,541511.0
CDI CORPORATION,PHILADELPHIA,PA,54151.0
"SAY MEDIA, INC.",SAN FRANCISCO,CA,511210.0
"LINDEN RESEARCH, INC.",SAN FRANCISCO,CA,511210.0
"PALO ALTO NETWORKS, INC.",SANTA CLARA,CA,54150.0
SUNSET COMMUNITY HEALTH CENTER,YUMA,AZ,621498.0
"FLURRY, INC.",SAN FRANCISCO,CA,541511.0
"MEDICAL SCIENCE & COMPUTING, INC.",ROCKVILLE,MD,5416.0
"NAJSOFT, INC",CARMICHAEL,CA,541511.0
IPG PHOTONICS CORPORATION,OXFORD,MA,334413.0
"DBRS, INC.",NEW YORK,NY,561450.0
"WIRELESS GENERATION, INC.",BROOKLYN,NY,511210.0
"HEARING LAB TECHNOLOGY, LLC",GRAND PRAIRIE,TX,334510.0
"SPECTRUM K12 SCHOOL SOLUTIONS, INC.",BELLEVUE,WA,61171.0
HAWAII MEDICAL SERVICE ASSOCIATION,HONOLULU,HI,524114.0
"GOGRID, LLC",SAN FRANCISCO,CA,518111.0
"MAGINATICS, INC.",MOUNTAIN VIEW,CA,541511.0
"KANEKO ARCHITECTS, P.C.",NEW YORK,NY,541310.0
BANK OF THE WEST,SAN RAMON,CA,522190.0
"SOCIALTWIST, INC.",MOUNTAIN VIEW,CA,541511.0
"W.A. KRAPF, INC.",MACEDON,NY,339942.0
"VIDEOSCOPE, INC",MIAMI,FL,423620.0
GRAFTECH INTERNATIONAL HOLDINGS INC.,PARMA,OH,335991.0
JACOBS MINERALS INC.,DENVER,CO,541330.0
DB SERVICES NJ INC,JERSEY CITY,NJ,523110.0
"OFFICE DEPOT, INC.",BOCA RATON,FL,453210.0
BETHEL UNIVERSITY,SAINT PAUL,MN,611310.0
"FEDEX CORPORATE SERVICES, INC.",MEMPHIS,TN,481112.0
"RETRO STUDIOS, INC.",AUSTIN,TX,5415.0
"IDESTA QUANTUM ELECTRONICS, LLC",NEWTON,NJ,334516.0
"REED ELSEVIER, INC. (LEXISNEXIS DIVISION)",MIAMISBURG,OH,516110.0
AXONIC CAPITAL LLC,NEW YORK,NY,523110.0
STATE UNIVERSITY OF NEW YORK EMPIRE STATE COLLEGE,SARATOGA SPRINGS,NY,611310.0
"SOFTWARE AG USA, INC.",RESTON,VA,541511.0
AMERISOFTPRO SYSTEMS LLC,SOMERSET,NJ,541511.0
"THORLABS, INC.",NEWTON,NJ,334516.0
"NUTRISYSTEM, INC.",FORT WASHINGTON,PA,8129.0
"MERIDIANSOFT, INC.",COLUMBUS,OH,541511.0
"HENKELS & MCCOY, INC.",BLUE BELL,PA,237110.0
"BRIGHAM AND WOMEN'S PHYSICIANS ORGANIZATION, INC",BOSTON,MA,621111.0
"INTELLINEX, LLC",DALLAS,TX,611430.0
MDX MEDICAL INC.,LYNDHURST,NJ,519190.0
"REPUBLIC SERVICES, INC.",PHOENIX,AZ,562111.0
"IPSOS-INSIGHT, LLC",NORWALK,CT,541910.0
"FULCRUM ANALYTICS, INC.",FAIRFIELD,CT,541910.0
"STEEL AND PIPE SUPPLY COMPANY, INC.",MANHATTAN,KS,3312.0
THE GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,611310.0
"GILT SHARED SERVICES, INC.",NEW YORK,NY,4541.0
"JONES LANG LASALLE AMERICAS, INC.",CHICAGO,IL,53131.0
BAXTER HEALTHCARE CORPORATION,DEERFIELD,IL,33911.0
"CA, INC.",ISLANDIA,NY,541519.0
MINE SAFETY APPLIANCES COMPANY,CRANBERRY TWP.,PA,325211.0
GSSR INC,HERNDON,VA,541511.0
"MERCK & CO., INC.",WHITEHOUSE STATION,NJ,541710.0
"SAI MAA, INC.",ST. THOMAS,VI,448310.0
ALSTOM GRID INC.,WAYNESBORO,GA,2211.0
INDIANA WESLEYAN UNIVERSITY,MARION,IN,611310.0
UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL,SHREWSBURY,MA,622110.0
"COLLEGENET, INC.",PORTLAND,OR,511210.0
"TURNER, WARREN, HWANG & CONRAD ACCOUNTANCY CORP.",BURBANK,CA,541211.0
ARKS TEK INC.,AURORA,CO,541511.0
EXILANT TECHNOLOGIES PRIVATE LIMITED,CUPERTINO,CA,541511.0
"WEALTHENGINE, INC.",BETHESDA,MD,541511.0
M-I LLC AKA M-I SWACO,HOUSTON,TX,213112.0
DEUTSCHE BANK NEW YORK BRANCH,NEW YORK,NY,523110.0
"BPO SYSTEMS, INC.",WALNUT CREEK,CA,541511.0
COLD SPRING HARBOR LABORATORY,COLD SPRING HARBOR,NY,541710.0
JUSTANSWER LLC,SAN FRANCISCO,CA,519100.0
GREAT WESTERN MALTING CO.,VANCOUVER,WA,31121.0
GFI BROKERS LLC,NEW YORK,NY,523110.0
ADVENT GLOBAL SOLUTIONS INC,HOUSTON,TX,541511.0
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,611310.0
"COPYRIGHT CLEARANCE CENTER, INC.",DANVERS,MA,533110.0
"AETEA INFORMATION TECHNOLOGY, INC.",ROCKVILLE,MD,541511.0
NEW YORK ASIAN WOMEN'S CENTER,NEW YORK,NY,6241.0
DTI SERVICES INC.,LOS ANGELES,CA,516110.0
"AEGON USA REALTY ADVISORS, LLC",CEDAR RAPIDS,IA,5241.0
"WOLFRAM RESEARCH, INC.",CHAMPAIGN,IL,541720.0
"CONEXANT SYSTEMS, INC.",NEWPORT BEACH,CA,334413.0
FTI CONSULTING TECHNOLOGY LLC,ANNAPOLIS,MD,541910.0
MERICHEM COMPANY,HOUSTON,TX,333298.0
SUNGARD CONSULTING SERVICES LLC,JERSEY CITY,NJ,541511.0
"BRIGHTROLL, INC.",SAN FRANCISCO,CA,511210.0
"QUALCOMM FLARION TECHNOLOGIES, INC.",BRIDGEWATER,NJ,334220.0
KVAERNER FIELD DEVELOPMENT INC.,HOUSTON,TX,541330.0
"SALLIE MAE, INC.",RESTON,VA,522110.0
LSI CORPORATION,SAN JOSE,CA,3344.0
"COMPUTER TASK GROUP, INC.",BUFFALO,NY,54151.0
"BANCO ESPIRITO SANTO DE INVESTIMENTO, S.A.",NEW YORK,NY,52210.0
LIVESTREAM LLC,NEW YORK,NY,541511.0
BAE SYSTEMS INFORMATION SOLUTIONS,ARLINGTON,VA,541511.0
OOYALA INC.,MOUNTAIN VIEW,CA,519130.0
LIME ENERGY SERVICES CO.,HUNTERSVILLE,NC,334512.0
"MINDWAVE SOLUTIONS, INC",SOUTH PLAINFIELD,NJ,541511.0
"TELECA USA, INC.",PLANO,TX,541519.0
BLUE CROSS BLUE SHIELD OF MICHIGAN,DETROIT,MI,524114.0
"MARC JACOBS INTERNATIONAL, LLC",NEW YORK,NM,448150.0
"V.SHIPS USA, LLC",MIAMI,FL,48832.0
DB SERVICING CORPORATION,RIVERWOODS,IL,522110.0
"CRUNCHYROLL, INC.",SAN FRANCISCO,CA,516110.0
EAGLE ASSET MANAGEMENT,ST. PETERSBURG,FL,523110.0
RENSSELAER POLYTECHNIC INSTITUTE,TROY,NY,611310.0
PUBLIC HOSPITAL DISTRICT NUMBER ONE OF MASON COUNT,SHELTON,WA,621111.0
ABODEZ LLC,CAMBRIDGE,MA,237210.0
SPANISH IMMERSION DAY SCHOOL,AUSTIN,TX,611110.0
WESTCHESTER COUNTY HEALTH CARE CORP,VALHALLA,NY,622110.0
"PROS REVENUE MANAGEMENT, LP",HOUSTON,TX,541990.0
"HARTE HANKS DATA TECHNOLOGIES, INC.",BILLERICA,MA,541613.0
"MATTEL, INC.",EL SEGUNDO,CA,339931.0
APIGEE CORPORATION,PALO ALTO,CA,511200.0
"TEACHERS COLLEGE, COLUMBIA UNIVERSITY",NEW YORK,NY,611310.0
"BOUNDARY, INC.",SAN FRANCISCO,CA,518210.0
TRANSAMERICA LIFE INSURANCE COMPANY,CEDAR RAPIDS,IA,5241.0
COUGAR TECH,FREMONT,CA,561320.0
"INFINITE ENERGY, INC.",GAINESVILLE,FL,221210.0
TPG-AXON MANAGEMENT LP,NEW YORK,NY,523999.0
"OMNICOM MEDIA GROUP HOLDINGS, INC.",NEW YORK,NY,541840.0
ASSET INTERNATIONAL INC.,NEW YORK,NY,541613.0
PURE STORAGE INC.,MOUNTAIN VIEW,CA,541512.0
"JASPER WIRELESS, INC.",MOUNTAIN VIEW,CA,517212.0
AUSTIN TEST INC.,AUSTIN,TX,541511.0
"BARCO, INC.",RANCHO CORDOVA,CA,3341.0
SONY PICTURES TELEVISION INC.,CULVER CITY,CA,512110.0
DELL PRODUCT AND PROCESS INNOVATION SERVICES CORP,ROUND ROCK,TX,334110.0
"EXPEDIA, INC.",BELLEVUE,WA,5415.0
NEWMONT INTERNATIONAL SERVICES LIMITED,GREENWOOD VILLAGE,CO,331419.0
"IRDETO USA, INC.",CARLSBAD,CA,531220.0
"IWATT, INC.",CAMPBELL,CA,334419.0
"INTERNATIONAL SCHOOL OF INDIANA, INC.",INDIANAPOLIS,IN,611110.0
"MAGNUSSON KLEMENCIC ASSOCIATES, INC.",SEATTLE,WA,541330.0
JACOBS PSG INC.,DENVER,CO,541330.0
THE GENETICS SOCIETY OF AMERICA,BETHESDA,MD,813920.0
"STEEL RELATED INDUSTRIES QUALITY SYSTEM REGISTRAR,",MARS,PA,541690.0
"PLANTE & MORAN, PLLC",SOUTHFIELD,MI,541211.0
"ITECH US, INC.",SOUTH BURLINGTON,VT,541511.0
BRIGHT MEDIA CORPORATION,SAN FRANCISCO,CA,5613.0
NS STAFFING LLC,OLD BRIDGE,NJ,5416.0
KFORCE INC.,TAMPA,FL,5416.0
REVEREIT LLC,NASHUA,NH,541611.0
DALLAS INDEPENDENT SCHOOL DISTRICT,DALLAS,TX,611110.0
"MUELLER INDUSTRIES, INC.",MEMPHIS,TN,332999.0
HIGH DESERT PRIMARY CARE MEDICAL GROUP,HESPERIA,CA,622110.0
TOSHIBA INTERNATIONAL CORPORATION,HOUSTON,TX,333298.0
"COMPUSYSTEMS, INC.",BROADVIEW,IL,541512.0
CHRONTEL INC.,SAN JOSE,CA,334413.0
UNITED GENETICS SEEDS COMPANY,HOLLISTER,CA,111219.0
"MCAFEE, INC.",SANTA CLARA,CA,5415.0
DAKOTA SPECIALTY MILLING,FARGO,ND,541711.0
REVEREIT LLC,NASHUA,NH,541511.0
"MILLBROOK SCHOOL, INC.",MILLBROOK,NY,611110.0
"LM RESTAURANTS, INC.",RALEIGH,NC,54161.0
"EMIGRA GROUP, LLC",VIENNA,VA,928120.0
"CHEGG, INC.",SANTA CLARA,CA,611710.0
"RIOT GAMES, INC.",SANTA MONICA,CA,51121.0
"SIMON WIESENTHAL CENTER, INC.",LOS ANGELES,CA,813311.0
"EXPRESS, LLC",COLUMBUS,OH,448100.0
TEXAS STATE UNIVERSITY,SAN MARCOS,TX,611310.0
REVEREIT LLC,NASHUA,NH,541512.0
WHEELER TRIGG O'DONNELL LLP,DENVER,CO,541110.0
BANK OF AMERICA CORPORATION,PENNINGTON,NJ,522110.0
TGS-NOPEC GEOPHYSICAL COMPANY,HOUSTON,TX,541360.0
"PACE AMERICAS, LLC",BOCA RATON,FL,334220.0
"UHLIG, LLC",OVERLAND PARK,KS,511199.0
"CORELOGIC TAX SERVICES, LLC",SANTA ANA,CA,531390.0
ZONI LANGUAGE CENTER INC,NEW YORK,NY,611630.0
HEARTLAND COMMUNITY COLLEGE,NORMAL,IL,611310.0
WOMEN FOR WOMEN INTERNATIONAL,WASHINGTON,DC,923110.0
CREDIT SUISSE ASSET MANAGEMENT LLC,NEW YORK,NY,523110.0
MEADWESTVACO CORPORATION,RICHMOND,VA,541420.0
"LIVE NATION WORLDWIDE, INC.",HOLLYWOOD,CA,711310.0
NEST TECHNOLOGIES CORPORATION,STERLING,VA,541512.0
"PACE AMERICAS, INC.",BOCA RATON,FL,334220.0
"SECUREWORKS, INC.",ROUND ROCK,TX,334110.0
"SUPERVALU, INC.",BOISE,ID,446110.0
"SAINT-GOBAIN CERAMICS & PLASTICS, INC.",WORCESTER,MA,325211.0
MTS SYSTEMS CORPORATION,EDEN PRAIRIE,MN,334519.0
PALISADE BEHAVIORAL CARE,JERSEY CITY,NJ,621111.0
"MOTION THEORY, INC.",LOS ANGELES,CA,512110.0
"SCHRÖDINGER, INC.",NEW YORK,NY,541500.0
CIMRO OF NEBRASKA,LINCOLN,NE,541611.0
DENIM GROUP,SAN ANTONIO,TX,7371.0
"CENTELLAX, INC.",SANTA ROSA,CA,33441.0
RYZLINK CORP.,ALVISO,CA,541511.0
CBS INTERACTIVE INC.,NEW YORK,NY,519130.0
CYBERSOURCE CORPORATION,FOSTER CITY,CA,522320.0
ROBERT A.M. STERN ARCHITECTS,NEW YORK,NY,541310.0
"GENTIVA HEALTH SERVICES, INC.",ATLANTA,GA,621610.0
"VIOLIN MEMORY, INC.",MOUNTAIN VIEW,CA,334112.0
GALAX-ESYSTEMS CORPORATION,PITTSBURGH,PA,541511.0
"ORGANOGENESIS, INC.",CANTON,MA,541710.0
DENDREON CORPORATION,SEATTLE,WA,541710.0
MONTCLAIR STATE UNIVERSITY,MONTCLAIR,NJ,611310.0
"LOGIC 20/20, INC.",SEATTLE,WA,541511.0
"FARM CREDIT SERVICES OF AMERICA, FLCA",OMAHA,NE,5222.0
LAB126,CUPERTINO,CA,454111.0
"WELLS ENTERPRISES, INC. F/K/A WELLS\&APOS; DAIRY,",LE MARS,IA,311514.0
SYNERGY GLOBAL SYSTEMS INC,LIBERTYVILLE,IL,541511.0
LATINWORKS MARKETING LLC,AUSTIN,TX,541810.0
"TERADATA OPERATIONS, INC.",MIAMISBURG,OH,541513.0
TOWSON UNIVERSITY,TOWSON,MD,611310.0
MYLAN TECHNOLOGIES INC.,ST. ALBANS,VT,325411.0
PERCEPTA ASSOCIATES,CARLSBAD,CA,541690.0
COVINGTON & BURLING LLP,WASHINGTON,DC,541110.0
"STORM8, INC.",REDWOOD CITY,CA,541511.0
"HUBWOO USA, L.P.",HOUSTON,TX,541614.0
"A2Z DEVELOPMENT CENTER, INC.",IRVINE,CA,454111.0
DATAVANTAGE CORPORATION,SOLON,OH,541990.0
"ONE WILLIAM STREET CAPITAL MANAGEMENT, LP",39TH FLOOR,NY,523900.0
"MITSUBISHI ELECTRIC RESEARCH LABORATORIES, INC.",CAMBRIDGE,MA,54171.0
"SAATCHI & SAATCHI NORTH AMERICA, INC.",NEW YORK,NY,541810.0
KILPATRICK TOWNSEND & STOCKTON LLP,ATLANTA,GA,54111.0
CUNDUS INC.,HERNDON,VA,541512.0
DELL PRODUCT AND PROCESS INNOVATION SERVICES CORP.,ROUND ROCK,TX,334110.0
