LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
"DEAN HEALTH PLAN, INC.",MADISON,WI,621491
"DOTCOM TEAM, LLC",BRAINTREE,MA,541511
"PIVOTAL SOFTWARE, INC.",SAN FRANCISCO,CA,541511
"PRACTICE IQ, INC.",SAN FRANCISCO,CA,541511
"GOLDEN RULE SCHOOLS, INC.",DALLAS,TX,611110
WAYNSYS INC,EDISON,NJ,541511
"EZE CASTLE SOFTWARE LLC, AN EZE SOFTWARE GROUP COMPANY",BOSTON,MA,522320
CANISIUS COLLEGE,BUFFALO,NY,6113
"KBTS TECHNOLOGIES, INC.",NOVI,MI,541512
ACTUANT CORPORATION,MENOMONEE FALLS,WI,3353
"GAVS TECHNOLOGIES, N.A., INC.",BROOMFIELD,CO,541511
"VARIETY CARE, INC.",OKLAHOMA CITY,OK,622110
SANTANDER CONSUMER USA INC.,DALLAS,TX,522220
OMEGA SOLUTIONS INC,SANTA CLARA,CA,541519
"RESOURCE INFORMATICS GROUP, INC.",IRVING,TX,541511
HCA MANAGEMENT SERVICES LP,NASHVILLE,TN,55111
SLIQ INFORMATION TECHNOLOGIES INC.,EDISON,NJ,541511
"INBIZ CONCEPTS, INC.",NORWOOD,MA,541519
"CAVIUM, INC.",SAN JOSE,CA,334413
"AURORA MEDICAL GROUP, INC.",MILWAUKEE,WI,62111
MCS GLOBAL INC,STERLING,VA,541511
INTERCAPITAL SERVICES NORTH AMERICA LLC,JERSEY CITY,NJ,523120
FLEXE INC,SEATTLE,WA,493190
"SMART GRID SOLUTIONS,LLC",HERNDON,VA,561990
SCI IT SOLUTIONS PVT. LTD.,VIENNA,VA,541511
"UNICON INTERNATIONAL, INC.",COLUMBUS,OH,541511
"VEOLIA NORTH AMERICA, INC.",LOMBARD,IL,221310
GSSR INC,HERNDON,VA,541511
"ATYETI, INC.",PRINCETON,NJ,541511
"COLUMBIA SUSSEX MANAGEMENT, LLC",CRESTVIEW HILLS,KY,721110
"SLICE TECHNOLOGIES, INC.",SAN MATEO,CA,454111
"JET.COM, INC.",HOBOKEN,NJ,454111
ELECTRIC INSURANCE COMPANY,BEVERLY,MA,524126
UNITED TECHNOLOGY SOLUTIONS LLC,ST. JOHNS,FL,423430
DDB WORLDWIDE COMMUNICATIONS GROUP INC.,SAN FRANCISCO,CA,541810
FIG LLC,NEW YORK,NY,523920
"AH INFOTECH, LLC",NEW YORK,NY,541511
"E-LINE TECHNOLOGIES, INC.",RICHMOND,VA,541511
UNIVERSITY OF WYOMING,LARAMIE,WY,611310
"CYBERTECH SYSTEMS AND SOFTWARE, INC.",OAK BROOK,IL,541511
LINE AND PRACTICE LLC,BROOKLYN,NY,541810
HERITAGE CARE INC.,HYATTSVILLE,MD,623110
DYNATRACE LLC,SAN MATEO,CA,541511
ROMAN AND WILLIAMS BUILDINGS AND INTERIORS,NEW YORK,NY,541310
ITS ANALYTICS INC.,MONMOUTH JUNCTION,NJ,541511
QUESQUARE SOLUTIONS INC,WORTHINGTON,OH,541511
"W3GLOBAL, INC",COPPELL,TX,541511
SKYWEST AIRLINES,ST. GEORGE,UT,481111
"UNIVERSAL BUSINESS CONSULTING, INC.",KENDALL PARK,NJ,541511
PROGRESSIVE TECHNOLOGY SOLUTIONS,MILPITAS,CA,541511
SIMPLY INTERACTIVE INC.,BOSTON,MA,541511
"UNITED PACIFIC INDUSTRIES, INC.",LONG BEACH,CA,423120
"AG MEDNET, INC.",BOSTON,MA,621512
"SYNTERACTHCR, INC.",CARLSBAD,CA,54171
INVICTUS INFOTECH LLC,ISELIN,NJ,541511
"COMPASSION INTERNATIONAL, INC.",COLORADO SPRINGS,CO,813311
"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",LOS ANGELES,CA,611310
"RESCARE, INC",LOUISVILLE,KY,623110
VEVO LLC,NEW YORK,NY,517110
"KIBO SOFTWARE, INC.",DALLAS,TX,518210
FUTURIS AUTOMOTIVE (US) INC.,NEWARK,CA,336360
"RELEVANCE LAB, INC.",SAN JOSE,CA,541511
"ASPIRE SYSTEMS, INC.",DANBURY,CT,541511
"FOOTHILLS CONSULTING GROUP, INC.",BURBANK,CA,541519
BROWSE INFO SOLUTIONS INC,CANTON,MI,541511
SRIMATRIX INC.,PLANO,TX,541519
SRIVEN INFOSYS INC,FLUSHING,NY,541511
ASSIGNCORP,GLENDALE,CA,541512
ADVENTIST HEALTHCARE INC,GAITHERSBURG,MD,622110
SOFT TECH SOURCE,FOREST HILLS,NY,541519
"RANG TECHNOLOGIES, INC.",PISCATAWAY,NJ,541511
NORTH AMERICAN HOGANAS COMPANY,HOLLSOPPLE,PA,331111
"PFAUDLER, INC.",ROCHESTER,NY,333298
ATTAINICA LLC,ROBBINSVILLE,NJ,541519
BEARDON SERVICES INC,STILLWATER,OK,541511
VERISTAT LLC,SOUTHBOROUGH,MA,541711
"STARWOOD HOTELS & RESORTS WORLDWIDE, LLC",WASHINGTON,DC,721110
"HERITAGE CARE, INC.",HYATTSVILLE,MD,623110
"ALLIANCE FINANCIAL, LLC D/B/A AF METALS",ELMHURST,IL,523930
"TURNER & TOWNSEND, INC.",HOUSTON,TX,541611
"WILDTANGENT, INC.",REDMOND,WA,511210
"XEROX HR SOLUTIONS, LLC",DALLAS,TX,541612
"POWER STANDARDS LAB, INC.",ALAMEDA,CA,334513
"JERHEL PLASTICS, INC.",BAYONNE,NJ,326111
REYNOLDS AND ROWELLA,RIDGEFIELD,CT,541211
PACT PHYSICAL THERAPY PLLC,NEW YORK,NY,62134
FLOWSERVE U.S. INC.,IRVING,TX,332911
THE HERTZ CORPORATION,ESTERO,FL,5321
"CHARGEPOINT, INC.",CAMPBELL,CA,335999
VERIZON TELEMATICS INC.,IRVING,TX,517919
DURKIN GROUP LLC,LIBERTY CORNER,NJ,541611
"PORTFOLIUM, INC.",SAN DIEGO,CA,236220
"VWR INTERNATIONAL, LLC",RADNOR,PA,423490
DELL FINANCIAL SERVICES L.L.C.,ROUND ROCK,TX,42343
"ROUNDARCH ISOBAR, INC.",NEW YORK,NY,54151
"DEALER DOT COM, INC.",BURLINGTON,VT,522291
IU HEALTH CARE ASSOCIATES,INDIANAPOLIS,IN,621111
TECHNIKONS INC,PLANO,TX,541511
HBK SERVICES LLC,DALLAS,TX,523920
"METAPRO USA, LLC",OVERLAND PARK,KS,541511
TOSHIBA INTERNATIONAL CORPORATION,HOUSTON,TX,333298
"VICTOR MANUFACTURING, A DIVISION OF DIEOMATIC INCORPORATED",VICTOR,IA,336370
"DATA INTENSITY, LLC",BEDFORD,MA,518210
CHILDRENS HOSPITAL LOS ANGELES,LOS ANGELES,CA,622110
"CALSONICKANSEI NORTH AMERICA, INC.",FARMINGTON HILLS,MI,336399
"NEXIENT, LLC",NEWARK,CA,541511
"MESOSPHERE, INC.",SAN FRANCISCO,CA,511210
"TEC GROUP, INC.",TROY,MI,541330
"QUINNOX, INC.",CHICAGO,IL,541511
AUTOBYTEL INC.,IRVINE,CA,454111
"ANTON AND CHIA, LLP",NEWPORT BEACH,CA,541211
"DIAGEO NORTH AMERICA, INC.",NORWALK,CT,3121
DAVID RYAN SALON,NEW YORK,NY,812112
AARTI INC.,GOLDSBORO,NC,721110
"CW FINANCIAL SERVICES, LLC",BETHESDA,MD,541618
"TACTUS TECHNOLOGY, INC.",HAYWARD,CA,541712
"ROLTA ADVIZEX TECHNOLOGIES, LLC",INDEPENDENCE,OH,541512
"ELEMICA, INC.",EXTON,PA,541512
"TOPCON POSITIONING SYSTEMS, INC.",LIVERMORE,CA,541710
"MITEC SOLUTIONS, INC.",WESTLAND,MI,518210
TRANSNATIONAL SOFTWARE SERVICES INC,TAMPA,FL,541511
"HANWHA AZDEL, INC.",FOREST,VA,325211
"METROMILE, INC.",SAN FRANCISCO,CA,524298
TEACH FOR AMERICA,CHICAGO,IL,813410
ASP INC.,MORRISVILLE,NC,541511
"HUSSMAN INSTITUTE FOR AUTISM, INC.",CATONSVILLE,MD,541710
"GORTHAUR CONSULTING, INC.",SANTA MONICA,CA,541611
NATIONAL OUTDOOR LEADERSHIP SCHOOL,LANDER,WY,721214
WE CARE RECYCLING ADMINISTRATION LLC,HOFFMAN ESTATES,IL,541214
RAHR CORPORATION,SHAKOPEE,MN,311213
KOHLER CO.,KOHLER,WI,327111
ASTRAZENECA LP,WILMINGTON,DE,32541
"M+W U.S., INC.",PLANO,TX,541330
"ROKU, INC.",LOS GATOS,CA,518210
"ARCUS BIOSCIENCES, INC.",HAYWARD,CA,541711
STATE UNIVERSITY OF NEW YORK AT BINGHAMTON,BINGHAMTON,NY,611310
WRNS STUDIO,SAN FRANCISCO,CA,541310
"M3BI, LLC",SCOTTSDALE,AZ,541511
"POLYGON IT SOLUTIONS, LLC",FARMINGTON HILLS,MI,541511
FLINDERS LANE LLC,NEW YORK,NY,7221
MID SOUTH AUTOMATION,COOKEVILLE,TN,541330
EXIGER LLC,NEW YORK,NY,54161
YMCA OF SILICON VALLEY,SANTA CLARA,CA,813410
EMARKETER INC.,NEW YORK,NY,519130
JUAN J ARTEAGA PLANART CONSTRUCTION,CONCORD,CA,2361
SUWASO CORPORATION,SAIPAN,MP,721110
"FF ASSET MANAGEMENT, LLC",NEW JERSEY,NJ,5239
"INTERMARKET APPAREL, LLC",NEW YORK,NY,315211
"SCHICK MANUFACTURING, INC.",MILFORD,CT,315231
TOYS R US-DELAWARE INC.,WAYNE,NJ,452990
"PARAMOUNT PRINTING, LLC",DALTON,GA,3231
"XENONINFOTEK, INC.",EDISON,NJ,541511
SENIOR AEROSPACE AMT,ARLINGTON,WA,3364
"NEW BALANCE ATHLETICS, INC.",BOSTON,MA,316210
SKY SOLUTIONS LLC,CHANTILLY,VA,541519
"INNOCORE SOLUTIONS, INC",IRVING,TX,541511
"LAW OFFICE OF KATHLEEN HIGGINS, PLLC",BROOKLYN,NY,541110
NEWQUEST LLC,PHILADELPHIA,PA,524114
"I.AM.PLUS, LLC",LOS ANGELES,CA,334220
COMMONWEALTH HEALTHCARE CORPORATION,SAIPAN,MP,62211
LAP LATIN AMERICAN PARTNERS LLC,WASHINGTON,DC,523930
COX COMMUNICATIONS,ATLANTA,GA,517510
"SEMICONDUCTOR COMPONENTS INDUSTRIES, LLC",PHOENIX,AZ,334413
"MIAOZHEN SYSTEMS US, INC.",FREMONT,CA,541810
TORQUE TECHNOLOGIES LLC,STAMFORD,CT,541511
ELIZABETH Q. CAULEY,TAMUNING,GU,621610
"SPIDERCLOUD WIRELESS, INC.",SAN JOSE,CA,541511
"UPTODATE, INC. (PART OF WOLTERS KLUWER HEALTH, INC.)",RIVERWOODS,IL,511210
"MOODY'S ANALYTICS, INC.",NEW YORK,NY,541990
"ZELMAN HOLDINGS, LLC",BEACHWOOD,OH,523110
"QUALITY DATA SERVICES, INC.",KING OF PRUSSIA,PA,541712
A2Z DEVELOPMENT CENTER INC.,SEATTLE,WA,425110
"WOLTERS KLUWER FINANCIAL SERVICES, INC.",RIVERWOODS,IL,511120
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CAMBRIDGE,MA,611300
"HILLCREST DENTAL CARE, INC.",PITTSFIELD,MA,621210
OPENLOGIX CORPORATION,WIXOM,MI,541510
WOLTERS KLUWER UNITED STATES INC.,RIVERWOODS,IL,511210
"CLARION BOARDS, INC.",SHIPPENVILLE,PA,321219
"FOKKER AEROSTRUCTURES, INC.",KENT,WA,33641
DELL USA L.P.,ROUND ROCK,NC,42343
INFINITY DISCOVERY,CAMBRIDGE,MA,541710
"GOODMAN MANUFACTURING COMPANY, L.P.",HOUSTON,TX,333415
SUNCORE PHOTOVOLTAICS INC.,ALBUQUERQUE,NM,334413
"SERVISTA, INC.",DALLAS,TX,541512
EVERBANK,JACKSONVILLE,FL,522110
RAPP WORLDWIDE TEXAS INC.,IRVING,TX,541613
PACE UP PHARMACEUTICALS LLC,LINDENHURST,NY,325412
"IGNITE VIDEO, INC.",SAN FRANCISCO,CA,541511
LOS ANGELES UNIFIED SCHOOL DISTRICT,LOS ANGELES,CA,611110
TEXAS A&M TRANSPORTATION INSTITUTE,COLLEGE STATION,TX,54171
"THE CEMENTWORKS, LLC",NEW YORK,NY,541810
GREEN KEY TEMP LLC,NEW YORK,NY,541612
THE UNIVERSITY OF KANSAS,LAWRENCE,KS,611310
"SLING MEDIA, INC.",ENGLEWOOD,CO,54151
AECOM,GLEN ALLEN,VA,541330
SAMSUNG ELECTRONICS AMERICA INC,RIDGEFIELD PARK,NJ,425110
"ILUKA RESOURCES, INC.",STONY CREEK,VA,2122
"QUALITY CARE REHAB, INC.",HOMOSASSA,FL,621340
COMET GLOBAL CONSULTING LLC,BROOKLYN,NY,54169
"VIA TRANSPORTATION, INC.",NEW YORK,NY,485310
"HAP INVESTMENTS, LLC",NEW YORK,NY,523999
LATOUR TRADING LLC,NEW YORK,NY,523120
"REDUXIO SYSTEMS, INC.",SOUTH SAN FRANCISCO,CA,541511
EXPICIENT INC.,ANDOVER,MA,541511
"RIDGELINE CONSULTANTS, LLC",MONTGOMERY,IL,541330
"INSUBUY, INC.",PLANO,TX,5418
"TELVENT USA, LLC",ANDOVER,MA,541512
"FLEISHMAN-HILLARD, INC",ST. LOUIS,MO,541613
"NOVEMBER RESEARCH GROUP, LLC",OAKLAND,CA,541512
"ATLANTICARE REGIONAL MEDICAL CENTER, INC",ATLANTIC CITY,NJ,622110
"THE DINEX GROUP, LLC",NEW YORK,NY,722511
THE HOWARD E. NYHART COMPANY,INDIANAPOLIS,IN,524298
ARAMARK MANAGEMENT SERVICES LP,PHILADELPHIA,PA,561210
OASYS TECHNOLOGIES INC,EAGAN,MN,541511
SYSHA INC,FARMERS BRANCH,TX,541511
"GLITTERSOFT GROUP, LLC",STARKVILLE,MS,541512
"UTILITY DATA CONTRACTORS, INC.",ENGLEWOOD,CO,541511
"MWH AMERICAS, INC.",BROOMFIELD,CO,541330
MULLENLOWE U.S.,BOSTON,MA,541810
WINDSET FARMS (CALIFORNIA) INC.,SANTA MARIA,CA,111419
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,CHARLOTTE,NC,622110
"REDOLENT, INC.",SAN JOSE,CA,541519
"EXPONENT TECHNOLOGIES, INC.",DALLAS,TX,518210
"CLERYSYS, INC.",CHICAGO,IL,541511
BAE SYSTEMS APPLIED INTELLIGENCE INC. & SUB F/K/A DETICA SOLUTIONS INC,MCLEAN,VA,541511
"GEO RE-ENTRY SERVICES, LLC",BOCA RATON,FL,92214
ILLINOIS TOOL WORKS INC.,GLENVIEW,IL,333999
ACHRONIX SEMICONDUCTOR CORPORATION,SANTA CLARA,CA,334413
COVEY INFOTECH LLC,JACKSONVILLE,FL,541511
DEBORAH BERKE & PARTNERS ARCHITECTS LLP,NEW YORK,NY,541310
ZIMMER GUNSUL FRASCA ARCHITECTS LLP,PORTLAND,OR,541310
LAURA GELLER BEAUTY LLC,NEW YORK,NY,446120
B/E AEROSPACE INC,WINSTON-SALEM,NC,541330
QIAGEN INC.,GERMANTOWN,MD,5417
"SHIFT OCCUPATIONAL, PHYSICAL THERAPY AND CHIROPRACTIC, PLLC",NEW YORK,NY,621340
HEALTHNOW NEW YORK INC.,BUFFALO,NY,524114
BARTELS MOTORCYCLE ENTERPRISES INC.,MARINA DEL REY,CA,336991
"VADATA, INC.",SEATTLE,WA,518210
"ZELIS NETWORK SOLUTIONS, LLC",ATLANTA,GA,524292
"RAIN TECHNOLOGIES, INC.",SAN FRANCISCO,CA,541511
"KARIM ALI CPA, PC",DALLAS,TX,541211
PREZME LLC,SANTA MONICA,CA,454111
"INITIATIVE MEDIA, LLC",NEW YORK,NY,541830
GREENWICH HOSPITAL,GREENWICH,CT,622110
INSTITUTE FOR LIFE SCIENCE ENTREPRENEURSHIP INC.,UNION,NJ,541710
"NEW FLYER OF AMERICA, INC.",ANNISTON,AL,336211
GENESIS CORP,NEW YORK,NY,541512
"PARVIZIAN FINE ORIENTAL RUGS, INC.",HOUSTON,TX,45399
PROVIDENCE HEALTH & SERVICES - WASHINGTON,RENTON,WA,622110
"CHETU, INC.",PLANTATION,FL,541511
WAY.COM INC.,FREMONT,CA,454111
"VALIDATION MANAGEMENT SYSTEMS, INC.",FONTANA,CA,541519
ALLSCRIPTS MANAGED SERVICES LLC,RALEIGH,NC,518210
HNI CORPORATION,MUSCATINE,IA,337211
REPLACE URBAN STUDIO,NEW YORK,NY,541310
TECHNOGEN INC,CHANTILLY,VA,541511
RADIANCE SOLUTIONS INC,SAN RAMON,CA,541511
"THETA RAY, INC.",NEW YORK,NY,541511
VIRINCHI TECHNOLOGIES LTD,EDISON,NJ,541511
BARRY UNIVERSITY,MIAMI SHORES,FL,611310
CLARKSON UNIVERSITY,POTSDAM,NY,611310
"INC RESEARCH, LLC",RALEIGH,NC,54171
"DATABASEUSA.COM, LLC",OMAHA,NE,541613
"LOGIC SOFT, INC.",DUBLIN,OH,541511
SUNRAY SYSTEMS INC,HERNDON,VA,541511
NETSEMANTICS INC,CUMMING,GA,541511
"MASTEREX TECHNOLOGIES, INC.",SOUTH BRUNSWICK TWP,NJ,541511
PECOSYSTEMS INC,NEW YORK,NY,522390
UPGUARD INC.,MOUNTAIN VIEW,CA,518210
CORPORATION OF THE PRESIDING BISHOP OF THE CHURCH OF JESUS CHRIST OF L,SALT LAKE CITY,UT,813110
CARE IT SERVICES INC,PRINCETON,NJ,5415
TURNER CONSTRUCTION,HOUSTON,TX,236220
"FETCH ROBOTICS, INC.",SAN JOSE,CA,333999
"EC INFOSYSTEMS, INC.",UNIONDALE,NY,541511
ISYNC SOLUTIONS INC,NEWTOWN,PA,541511
"YAPSTONE HOLDINGS, INC.",WALNUT CREEK,CA,518210
TEXAS STATE UNIVERSITY,SAN MARCOS,TX,611310
NAMDAR REALTY GROUP LLC,GREAT NECK,NY,5313
ANSON HOSPITAL DISTRICT,ANSON,TX,622110
"AVERO, LLC",NEW YORK,NY,541511
"PACIFIC NORTHERN, INC.",CARROLLTON,TX,337215
AMERICAN INSTITUTES FOR RESEARCH,WASHINGTON,DC,541720
"GIGAMON, INC.",SANTA CLARA,CA,541512
"CSTS TECHNOLOGIES, INC.",PISCATAWAY,NJ,541511
"NASSCOMM, INC.",DULUTH,GA,541511
"ADECCO GROUP NA/BEELINE.COM, INC.",JACKSONVILLE,FL,541611
"JO-ANN STORES, INC.",HUDSON,OH,451120
"COINBASE, INC.",SAN FRANCISCO,CA,522320
ROBUSTWARE INC.,REDMOND,WA,541511
SAN DIEGO COUNTY CREDIT UNION,SAN DIEGO,CA,522130
"RYDER SYSTEM, INC.",MIAMI,FL,541614
THE CALIFORNIA INSTITUTE FOR BIOMEDICAL RESEARCH,LA JOLLA,CA,541710
OPENDOOR LABS INC.,SAN FRANCISCO,CA,541511
"NORTHEAST MEDICAL GROUP, INC.",STRATFORD,CT,621111
BEETATEK INC,IRVING,TX,541511
"IMPERVA, INC.",REDWOOD SHORES,CA,541511
"CLARUS GROUP, LLC",OVERLAND PARK,KS,541512
"DECOSTAR INDUSTRIES, INC.",CARROLLTON,GA,336399
"SIARP TECHNOLOGIES, LLC",ISELIN,NJ,541511
BAUER MAGAZINE L.P.,ENGLEWOOD CLIFFS,NJ,5111
MANDO AMERICA CORPORATION,OPELIKA,AL,3363
FILE & SERVEXPRESS LLC,IRVING,TX,511210
AMPLA HEALTH,YUBA CITY,CA,621498
NUMIT TECHNOLOGIES LLC,MARLBOROUGH,MA,541511
"PERFICT GLOBAL, INC.",CONCORD,CA,541511
THE UNIVERSITY OF VERMONT,BURLINGTON,VT,611310
ACTICO CORPORATION,CHICAGO,IL,541511
"OPENMIND TECHNOLOGIES, INC.",FREMONT,CA,541511
"SPOTHERO, INC.",CHICAGO,IL,511210
SHARPLINK SOFTWARE LLC,AUSTIN,TX,541511
MONTEK SYSTEMS LLC,IRVINE,CA,541511
"AXIS GROUP, LLC",BERKELEY HEIGHTS,NJ,541511
FATPIPE TECHNOLOGIES INC,SALT LAKE CITY,UT,541511
CROWD SOFTWARE CONSULTING LLC,IRVING,TX,541511
"BMR HEALTH SERVICES, INC.",PLEASANTON,CA,621340
F.A.S.S.T. LLC,LOS ANGELES,CA,713940
TEKRELIANCE LLC,FREMONT,CA,541511
CLIENT SERVER TECHNOLOGY SOLUTIONS,ISELIN,NJ,541511
CYTOVALE INC.,SAN FRANCISCO,CA,541711
"STARWOOD HOTELS & RESORTS WORLDWIDE, LLC",KAILUA-KONA,HI,721110
"AMEC FOSTER WHEELER ENVIRONMENT & INFRASTRUCTURE, INC.",ALPHARETTA,GA,541330
MBO PARTNERS INC.,HERNDON,VA,541611
LAFAYETTE PARISH SCHOOL SYSTEM,LAFAYETTE,LA,611110
EAST BATON ROUGE PARISH SCHOOL SYSTEM,BATON ROUGE,LA,611110
MAXPRO INC,FARMINGTON HILLS,MI,54151
TAAL TECHNOLOGIES INC.,HOUSTON,TX,541330
IONTECH CONSULTING LLC,MEMPHIS,TN,541511
"ANALYSIS GROUP, INC.",BOSTON,MA,541690
CITIGROUP MANAGEMENT CORP.,NEW YORK,NY,523110
"FACTIONED, INC.",BROOKLYN,NY,541310
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,JOHNSTON,IA,622110
"JSI RESEARCH & TRAINING INSTITUTE, INC.",ARLINGTON,VA,923120
"HORIZON SOFT SOLUTIONS, INC.",THE  WOODLANDS,TX,54151
THEISS RESEARCH,LA JOLLA,CA,541712
PINE RIVER CAPITAL MANAGEMENT LP,MINNETONKA,MN,541611
"HEALTHSTREAM, INC.",NASHVILLE,TN,511210
THE GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,NEW YORK,NY,5241
"CIRCULAR EDGE, LLC",SOMERSET,NJ,541519
BAXTER HEALTHCARE CORPORATION,DEERFIELD,IL,339112
"SHARP DECISIONS, INC.",NEW YORK,NY,541511
SONORA COMMUNITY HOSPITAL INC.,SONORA,CA,622110
EVANTAGE SOLUTIONS INC.,PRINCETON,NJ,541511
"HOWDEN NORTH AMERICA, INC.",DEPEW,NY,333412
"EOS UNIFIED SOLUTIONS, INC.",SANTA CLARA,CA,541513
SUNTEC BUSINESS SOLUTIONS PRIVATE LIMITED,CANONSBURG,PA,541512
"CLAYCO, INC.",ST. LOUIS,MO,236220
"TKC WEALTH MANAGEMENT, LLC",DALLAS,TX,5239
TUBA CITY UNIFIED SCHOOL DISTRICT,TUBA CITY,AZ,611110
VRONE SOLUTIONS INC,RESTON,VA,541511
UBS BUSINESS SOLUTIONS US LLC,NASHVILLE,TN,523110
JOHNS MANVILLE,DENVER,CO,327993
THE EDITOR GROUP,NEW YORK,NY,561410
SOURCE PHOTONICS,WEST HILLS,CA,335999
KENANDY INC.,REDWOOD CITY,CA,511210
"CONVOKE, INC.",ARLINGTON,VA,541511
THE ASSOCIATION FOR TALENT DEVELOPMENT,ALEXANDRIA,VA,813920
EVERGLADES COLLEGE D/B/A KEISER UNIVERSITY,FORT LAUDERDALE,FL,611310
"HEROINE SPORT, INC.",NEW YORK,NY,424320
"HD SUPPLY, INC.",ATLANTA,GA,423990
"CPRIME, INC.",FOSTER CITY,CA,541611
NATIXIS NEW YORK BRANCH,NEW YORK,NY,523110
CMG MANAGEMENT SOLUTIONS LLC,DALLAS,TX,541611
ISOLVETECHNOLOGY INC,CHANTILLY,VA,541511
SATCON INC,SANTA ANA,CA,541511
4S COMMUNICATIONS INC,CHANTILLY,VA,541511
"ALLIANCE BIOENERGY +, INC.",WEST PALM BEACH,FL,3251
"NIVASOFT, INC.",JAMESBURG,NJ,541511
"ENABIL USA, INC.",CHANDLER,AZ,541519
"PASSCO COMPANIES, LLC",IRVINE,CA,531312
ZAMAN CONSTRUCTION CORP.,OZONE PARK,NY,23611
EMAGE SOFTWARE SERVICESLLC,MONMOUTH JUNCTION,NJ,541511
LOYOLA MARYMOUNT UNIVERSITY,LOS ANGELES,CA,611310
VIYET INC.,NEW YORK,NY,54141
APPLIED TRAINING RESOURCES INCORPORATED,SPRING,TX,541330
"INFOVISION, INC.",RICHARDSON,TX,541511
NUVENTO LLC,OVERLAND PARK,KS,541511
"VISION FINANCIAL GROUP CPAS, LLC",MORGANVILLE,NJ,541211
"VENSITI, INC.",IRVING,TX,541511
"HUGE, LLC",ATLANTA,GA,541810
"SYSKII TECHNOLOGIES, INC",DALLAS,TX,541511
SANGUINE SOFTWARE SOLUTIONS INC,ROCHELLE PARK,NJ,541611
"VSV INFO, LLC",IRVING,TX,541511
BROAD U.S.A. INC.,HACKENSACK,NJ,541330
EXEMPLAR IT INC,COLUMBUS,OH,541511
NETSERV APPLICATIONS INC.,ALPHARETTA,GA,541511
VIED TECHNOLOGIES INC.,CHANTILY,VA,541511
EHD INC,BRENTWOOD,TN,561320
VALIDATION ASSOCIATES LLC,HERNDON,VA,5416
"RBM TECHNOLOGIES, INC.",BOSTON,MA,541511
"SMARTSHIFT TECHNOLOGIES, INC.",NEW YORK,NY,541511
DENTAL SERVICES OF TROY PC,TROY,NY,621210
NETSPEND CORPORATION,COLUMBUS,GA,522390
BELKIN INTERNATIONAL INC.,PLAYA VISTA,CA,423620
"INSIGHT NORTH AMERICA, INC.",TEMPE,AZ,541512
"ADMERA HEALTH, LLC",SOUTH PLAINFIELD,NJ,541710
"IMVU, INC.",REDWOOD CITY,CA,516110
"CALLEVA, INC.",POOLESVILLE,MD,713990
JLH EXPERIENTIAL LLC,NEW YORK,NY,541511
"ISLAND NETWORK, LLC",EASTSOUND,WA,517910
INTRIGO SYSTEMS INCORPORATED,FREMONT,CA,541511
"COMPANION PROFESSIONAL SERVICES, LLC",COLUMBIA,SC,541511
SOHO HOUSE WEST HOLLYWOOD LLC,WEST HOLLYWOOD,CA,722110
"TRIS PHARMA, INC.",MONMOUTH JUNCTION,NJ,3254
"MERIDAR LAW FIRM, PC",PLEASANTON,CA,5411
MOROCCANOIL INC,NEW YORK,NY,424210
BLISS WELLNESS CHIROPRACTIC NY PC,MELVILLE,NY,62131
"RJ GLOBAL WIKA, L.P.",HOUSTON,TX,334513
ASANTE CAPITAL GROUP ADVISORS LLC,NEW YORK,NY,5239
ASURION LLC,NASHVILLE,TN,524128
QUADRANT RESOURCE LLC,DALLAS,TX,541511
KASTECH SOLUTIONS LLC,HOUSTON,TX,541511
REGALI INC,RICHARDSON,TX,541890
ALLEGION,CARMEL,IL,332510
SAMSON RESOURCES COMPANY,TULSA,OK,211111
"MAXIM INTEGRATED PRODUCTS, INC.",SAN JOSE,CA,334413
"PREMIER REHABS, INC",VACAVILLE,CA,624310
ALTRAN US CORP.,BURLINGTON,MA,541690
BOSTON CHILDREN'S HEALTH PHYSICIANS LLP,VALHALLA,NY,621111
TATA ELXSI LIMITED,SANTA CLARA,CA,541512
"SHIPWIRE, INC.",IRVINE,CA,493110
"CSC CONSULTING, INC.",TYSONS,VA,541519
BKL ARCHITECTURE LLC,CHICAGO,IL,541310
"GOKE US RESEARCH LABORATORY, INC.",SANTA CLARA,CA,518210
"MERCURY INSURANCE SERVICES, LLC",BREA,CA,524126
IMPALA ASSET MANAGEMENT LLC,NEW CANAAN,CT,52311
BLUELINE SOFTWARE SERVICES INC.,ISELIN,NJ,541511
"CIMA  TELECOM, INC",MIAMI,FL,541618
"CABLE COMPONENTS GROUP, LLC",PAWCATUCK,CT,3261
EBSCO PUBLISHING,IPSWICH,MA,541511
"SAPIENS NA INSURANCE SOLUTIONS, INC.",ROCHELLE PARK,NJ,541519
JETBLUE AIRWAYS,LONG ISLAND CITY,NY,481111
"CONCEPT SCHOOLS, NFP.",CHICAGO,IL,611110
"INTELLI ERP SOFTWARE, LLC",LAKE MARY,FL,5416
"VIRO MEDIA, INC.",SEATTLE,WA,511210
