year,naics_2digit,initial_approvals,initial_denials,continuing_approvals,continuing_denials,total_approvals,total_denials,total_applications,denial_rate,total_employment,AVG_WAGE,inflation_rate,pre_period_employment,h1b_dependency_current,h1b_dependency_preperiod,real_wage,avg_preperiod_dependency,post_treatment,high_dependency_median,high_dependency_top25,high_dependency_top10,did_median,did_top25,did_top10,did_continuous,triple_int_median,triple_int_top25,log_wage,log_real_wage,naics_factor,year_factor,industry_category,unemployment_total,unemployment_rate,offshoring_value,union_total_employed,union_members,union_pct,represented,represented_pct,h1b_unemployment_ratio,offshoring_per_employee,union_h1b_ratio,log_unemployment,log_offshoring,log_union,high_unemployment,high_union,high_offshoring,did_unemployment,did_union,did_offshoring
2014,99,1,0,0,0,1,0,1,0,47327770,56784.79239,1.6222,47511100,2.1129243993537e-8,2.10477130607374e-8,55878.3340549604,2.10477130607374e-8,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.9470238292479,10.9309320000231,99,2014,Unclassified Industries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,0,0,0
2015,11,82,15,131,7,213,22,235,0.0936170212765957,2054260,45925.97441,0.1186,2028730,1.0368697243776e-4,1.0499179289506e-4,45871.5707271176,1.303278405702e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,10.7347861272779,10.7336008300204,11,2015,"Agriculture, Forestry, Fishing and Hunting",155,9.4,76.1,NA,NA,NA,NA,NA,0.0011030528982740426,3.704496996485352e-5,NA,5.049856007249537,4.345103280569283,NA,TRUE,FALSE,TRUE,0,0,0
2015,21,374,10,848,19,1222,29,1251,0.0231814548361311,4036240,69879.92209,0.1186,3852506,3.0275702138624e-4,3.1719613155696e-4,69797.142678783,3.5675479804574e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,11.1545336493361,11.1533483520785,21,2015,"Mining, Quarrying, and Oil and Gas Extraction",84,8.6,247.1,NA,NA,NA,NA,NA,0.0035204304812353495,6.1220343686203e-5,NA,4.442651256490317,5.513831890697755,NA,TRUE,FALSE,TRUE,0,0,0
2015,22,209,9,447,10,656,19,675,0.0281481481481481,2762060,72934.22857,0.1186,2741150,2.3750389202262e-4,2.3931561570873e-4,72847.8310423837,2.88054283786e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,11.1973133355123,11.1961280382547,22,2015,Utilities,21,2.2,39.3,NA,NA,NA,NA,NA,0.010795631455573634,1.4228510604403958e-5,NA,3.091042453358316,3.696351468952637,NA,FALSE,FALSE,FALSE,0,0,0
2015,23,517,34,661,35,1178,69,1247,0.0553327987169206,31929560,55740.93567,0.1186,30492796,3.68937122841655e-5,3.86320755892638e-5,55674.9052323944,3.91895843201784e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.9284700872244,10.9272847899669,23,2015,Construction,624,7.3,66.3,NA,NA,NA,NA,NA,5.053933189611713e-4,2.0764457762650033e-6,NA,6.437751649736401,4.209160236650682,NA,TRUE,FALSE,FALSE,0,0,0
2015,31-33,8544,183,16168,287,24712,470,25182,0.0186641251687713,61044500,56772.2432419048,0.1186,60255010,4.0481943500233e-4,4.1012357312694e-4,56704.9911224336,4.4704000547008e-4,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,10.94680280995,10.9456175126924,31-33,2015,Manufacturing,677,4.3,5428.3,NA,NA,NA,NA,NA,0.009414405465170465,8.892365405564793e-5,NA,6.519147287940395,8.599565491174099,NA,FALSE,FALSE,TRUE,0,0,0
2015,42,1169,117,1936,74,3105,191,3296,0.0579490291262136,29146600,56352.5571233333,0.1186,28696212,1.0653043579697e-4,1.0820243452341e-4,56285.8021619692,1.1718619865228e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,10.9393828977344,10.9381976004768,42,2015,Wholesale Trade,136,3.8,955.1,NA,NA,NA,NA,NA,0.002803432520972895,3.2768830669786525e-5,NA,4.919980925828125,6.8628625100914,NA,FALSE,FALSE,TRUE,0,0,0
2015,44-45,2210,116,4365,100,6575,216,6791,0.0318068031217788,78418600,44087.5717075,0.1186,77136482,8.38449041426396e-5,8.52385256563814e-5,44035.3457873962,8.33535550662007e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.6939332010244,10.6927479037668,44-45,2015,Retail Trade,999,5.9,1454.8,NA,NA,NA,NA,NA,0.0014211000702142305,1.8551721147788918e-5,NA,6.907755278982137,7.283310856684158,NA,TRUE,FALSE,TRUE,0,0,0
2015,48-49,335,27,675,21,1010,48,1058,0.0453686200378072,25927560,60663.9236809091,0.1186,25403244,3.89546875988331e-5,3.97587016839267e-5,60592.0614959749,4.63405382399193e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,11.0131044623177,11.0119191650601,48-49,2015,Transportation and Warehousing,254,4.8,359.2,NA,NA,NA,NA,NA,8.115559916423563e-4,1.385398394604043e-5,NA,5.541263545158426,5.8866594327418555,NA,FALSE,FALSE,FALSE,0,0,0
2015,51,5292,141,8589,162,13881,303,14184,0.0213620981387479,13647200,68109.8815416667,0.1186,13556686,0.00101713171932704,0.00102392280827335,68029.1989117573,9.5933475187077e-4,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,11.128877585013,11.1276922877554,51,2015,Information Technology,108,3.9,629.8,NA,NA,NA,NA,NA,0.02608030049556513,4.614866053109795e-5,NA,4.6913478822291435,6.446988855088883,NA,FALSE,FALSE,TRUE,0,0,0
2015,52,4170,112,11756,131,15926,243,16169,0.0150287587358526,28178820,74219.87972,0.1186,28095322,5.6517625649335e-4,5.6685593423702e-4,74131.9592163694,5.433431231007e-4,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,11.2147873140258,11.2136020167683,52,2015,Finance and Insurance,160,2.3,718.6,NA,NA,NA,NA,NA,0.024572880717102175,2.5501422699743994e-5,NA,5.081404364984463,6.578695502076378,NA,FALSE,FALSE,TRUE,0,0,0
2015,53,276,36,412,22,688,58,746,0.0777479892761394,10276050,57073.0980466667,0.1186,10042336,6.69517956802468e-5,6.85099562492233e-5,57005.4895360769,7.53211205042333e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.9520881470875,10.9509028498299,53,2015,Real Estate and Rental and Leasing,86,3.3,163.5,NA,NA,NA,NA,NA,0.002028842293340812,1.591078283970981e-5,NA,4.465908118654584,5.1029105702054265,NA,FALSE,FALSE,FALSE,0,0,0
2015,54,47539,5815,71574,3974,119113,9789,128902,0.0759414128562784,42385380,61281.61606,0.1186,41218136,0.00281023786975603,0.00288982015101314,61209.0221597186,0.00309263863848671,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,11.023235175803,11.0220498785455,54,2015,Professional Services,311,3.2,1377.3,NA,NA,NA,NA,NA,0.08781993342987593,3.2494695104774335e-5,NA,5.7430031878094825,7.228606134700393,NA,FALSE,FALSE,TRUE,0,0,0
2015,55-56,1205,112,2568,95,3773,207,3980,0.0901843558111262,55486480,116827.63739,0.1186,53373652,1.8803604559795747e-4,1.9516863003259975e-4,116689.2439466793,1.6382311150430593e-4,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,11.66845494287554,11.66726964561796,55-56,2015,Management of Companies and Enterprises and Administrative and Support and Waste Management and Remediation Services,583,9.3,1126.1,NA,NA,NA,NA,NA,0.002021892963418897,2.0295034033515912e-5,NA,6.369900982828227,7.027403241248033,NA,TRUE,FALSE,TRUE,0,0,0
2015,61,11569,377,9100,210,20669,587,21256,0.0276157320286037,63843750,54510.84681,0.1186,51184228,3.2374351443955e-4,4.038158004454e-4,54446.2735295939,4.6196261864103e-4,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,10.9061549848854,10.9049696876278,61,2015,Educational Services,213,4.4,72.6,NA,NA,NA,NA,NA,0.007357807146353409,1.137151248164464e-6,NA,5.365976015021851,4.298645025734831,NA,FALSE,FALSE,FALSE,0,0,0
2015,62,4934,302,6365,189,11299,491,11790,0.0416454622561493,93542570,52040.9343325,0.1186,92019372,1.2078992484384e-4,1.2278936222255e-4,51979.2868982387,1.4845569691564e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,10.8597858865871,10.8586005893295,62,2015,Healthcare,610,3.4,56.5,NA,NA,NA,NA,NA,0.003552644848348235,6.040030758188491e-7,NA,6.415096959171596,4.051784947803305,NA,FALSE,FALSE,FALSE,0,0,0
2015,71,184,40,245,14,429,54,483,0.111801242236025,10950050,49056.36261,0.1186,10534054,3.91779032972452e-5,4.07250617853297e-5,48998.250684688,5.27052547860491e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.8007251734006,10.799539876143,71,2015,"Arts, Entertainment, and Recreation",191,7.4,80.9,NA,NA,NA,NA,NA,5.294311256384486e-4,7.3880941182916975e-6,NA,5.2574953720277815,4.405498990859024,NA,TRUE,FALSE,FALSE,0,0,0
2015,72,235,79,446,37,681,116,797,0.145545796737767,64561410,41689.42838,0.1186,62316340,1.05480967655446e-5,1.09281129154889e-5,41640.0432886597,1.34218408847503e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.6380028595791,10.6368175623215,72,2015,Accommodation and Food Services,902,8,1130.6,NA,NA,NA,NA,NA,1.3185120956930751e-4,1.7512009108846907e-5,NA,6.805722553416985,7.031387839427412,NA,TRUE,FALSE,FALSE,0,0,0
2015,81,468,64,561,28,1029,92,1121,0.0820695807314897,19863250,50066.9648533333,0.1186,19571198,5.18042112947277e-5,5.25772617496384e-5,50007.6557735859,6.09467034159074e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.8211166854186,10.819931388161,81,2015,Other Services,340,5.2,73.3,NA,NA,NA,NA,NA,9.962348325909171e-4,3.6902319610335667e-6,NA,5.831882477283517,4.308110951723713,NA,TRUE,FALSE,FALSE,0,0,0
2015,99,0,0,1,1,1,1,2,0.5,47694430,58390.17467,0.1186,47511100,2.09668089124873e-8,2.10477130607374e-8,58321.0059569351,2.10477130607374e-8,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.97490291271,10.9737176154524,99,2015,Unclassified Industries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,0,0,0
2016,11,80,11,123,10,203,21,224,0.09375,2077880,48306.03975,1.2616,2028730,9.76957283384989e-5,1.0006260074036e-4,47704.2035184117,1.303278405702e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,10.7853118784068,10.7727747970695,11,2016,"Agriculture, Forestry, Fishing and Hunting",139,8.3,80.5,NA,NA,NA,NA,NA,0.0011770569679337218,3.874140951354265e-5,NA,4.941642422609304,4.400603020246817,NA,TRUE,FALSE,TRUE,0,0,0
2016,21,176,11,734,43,910,54,964,0.0560165975103734,3210200,70742.24755,1.2616,3852506,2.8347143480157e-4,2.3620988520199e-4,69860.8826544317,3.5675479804574e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,11.1667982342367,11.1542611528993,21,2016,"Mining, Quarrying, and Oil and Gas Extraction",67,8,236.1,NA,NA,NA,NA,NA,0.003543392935019625,7.354681951280293e-5,NA,4.219507705176107,5.46848199307136,NA,TRUE,FALSE,TRUE,0,0,0
2016,22,212,5,548,22,760,27,787,0.0343074968233799,2741990,74645.57034,1.2616,2741150,2.7717095977738e-4,2.7725589624792e-4,73715.5746502129,2.88054283786e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,11.2205064621578,11.2079693808204,22,2016,Utilities,32,3.1,36.1,NA,NA,NA,NA,NA,0.00894099870249613,1.3165620589425928e-5,NA,3.4965075614664802,3.6136169696133895,NA,FALSE,FALSE,FALSE,0,0,0
2016,23,495,51,793,51,1288,102,1390,0.0733812949640288,33405570,57155.18103,1.2616,30492796,3.85564443294936e-5,4.2239485024594e-5,56443.0949441842,3.91895843201784e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.9535253218068,10.9409882404694,23,2016,Construction,558,6.3,54,NA,NA,NA,NA,NA,6.120070528491047e-4,1.6164968895905683e-6,NA,6.326149473155099,4.007333185232471,NA,TRUE,FALSE,FALSE,0,0,0
2016,31-33,8696,231,17851,535,26547,766,27313,0.0280452531761432,60933970,57979.0575114286,1.2616,60255010,4.3566831440656e-4,4.4057747231309e-4,57256.7068972133,4.4704000547008e-4,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,10.9678371469353,10.9553000655979,31-33,2016,Manufacturing,667,4.3,5406.4,NA,NA,NA,NA,NA,0.010131821265268837,8.872554996826893e-5,NA,6.504288173536645,8.595523664822192,NA,FALSE,FALSE,TRUE,0,0,0
2016,42,1180,203,2828,105,4008,308,4316,0.0713623725671918,29152860,56971.8831733333,1.2616,28696212,1.3748222301345e-4,1.3967000243795e-4,56262.0807624345,1.1718619865228e-4,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.9503131474544,10.937776066117,42,2016,Wholesale Trade,129,3.6,935.5,NA,NA,NA,NA,NA,0.003818950639262499,3.2089475955360814e-5,NA,4.867534450455582,6.842149521884143,NA,FALSE,FALSE,TRUE,0,0,0
2016,44-45,1507,128,4895,163,6402,291,6693,0.0434782608695652,79735020,45727.9681066667,1.2616,77136482,8.02909436781981e-5,8.29957477189587e-5,45158.2516044252,8.33535550662007e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.7304653832719,10.7179283019345,44-45,2016,Retail Trade,880,5.3,1579.1,NA,NA,NA,NA,NA,0.0015149234656263793,1.9804346948179105e-5,NA,6.78105762593618,7.365243415157454,NA,TRUE,FALSE,TRUE,0,0,0
2016,48-49,356,51,877,30,1233,81,1314,0.0616438356164384,27059130,61572.2385790909,1.2616,25403244,4.55668752099569e-5,4.85371080953283e-5,60805.1211704051,4.63405382399193e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,11.0279663755209,11.0154292941835,48-49,2016,Transportation and Warehousing,246,4.4,331.2,NA,NA,NA,NA,NA,0.0010356108002262932,1.2239861370265783e-5,NA,5.5093883366279774,5.8057371971791945,NA,FALSE,FALSE,FALSE,0,0,0
2016,51,4310,237,10671,368,14981,605,15586,0.0388168869498268,13760860,69053.1222116667,1.2616,13556686,0.00108866742340232,0.00110506358264844,68192.8018238569,9.5933475187077e-4,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,11.1426313744939,11.1300942931565,51,2016,Information Technology,123,4.6,633.1,NA,NA,NA,NA,NA,0.023666683117441738,4.60072989624195e-5,NA,4.820281565605037,6.452206670705986,NA,FALSE,FALSE,TRUE,0,0,0
2016,52,4380,164,14382,295,18762,459,19221,0.0238801311066022,28840150,77342.186184,1.2616,28095322,6.5055140143168e-4,6.6779800566087e-4,76378.5938440633,5.433431231007e-4,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,11.2559948319456,11.2434577506083,52,2016,Finance and Insurance,168,2.4,711.1,NA,NA,NA,NA,NA,0.027106308392986663,2.4656598526706694e-5,NA,5.1298987149230735,6.568218350988079,NA,FALSE,FALSE,TRUE,0,0,0
2016,53,287,49,542,32,829,81,910,0.089010989010989,10505780,58985.2288733333,1.2616,10042336,7.89089434577918e-5,8.25505141433228e-5,58250.3425517011,7.53211205042333e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.9850423334639,10.9725052521266,53,2016,Real Estate and Rental and Leasing,97,3.6,171.7,NA,NA,NA,NA,NA,0.002191915096049772,1.634338430844735e-5,NA,4.584967478670572,5.1515559851526325,NA,FALSE,FALSE,FALSE,0,0,0
2016,54,47180,8849,98593,9086,145773,17935,163708,0.109554817113397,43677460,62292.79843,1.2616,41218136,0.00333748803158425,0.00353662281089082,61516.7036961691,0.00309263863848671,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,11.0396011030698,11.0270640217325,54,2016,Professional Services,283,2.8,1466.2,NA,NA,NA,NA,NA,0.11919600112800895,3.356880184882546e-5,NA,5.648974238161206,7.2911111015022,NA,FALSE,FALSE,TRUE,0,0,0
2016,55-56,1392,209,2451,159,3843,368,4211,0.13524566308472577,56449680,119188.94016500001,1.2616,53373652,1.479047648461324e-4,1.563508283406554e-4,117703.98666918158,1.638231115043059e-4,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,11.688465245458028,11.675928164120636,55-56,2016,Management of Companies and Enterprises and Administrative and Support and Waste Management and Remediation Services,559,8.6,1145.3,NA,NA,NA,NA,NA,0.0017198228470480512,2.0288866119347354e-5,NA,6.327936783729195,7.044294643120964,NA,TRUE,FALSE,TRUE,0,0,0
2016,61,12203,440,11433,413,23636,853,24489,0.0348319653722079,64871310,55630.34612,1.2616,51184228,3.6435213039477e-4,4.6178287577181e-4,54937.2576771451,4.6196261864103e-4,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,10.9264841248727,10.9139470435353,61,2016,Educational Services,195,4.1,71.4,NA,NA,NA,NA,NA,0.008886637326701708,1.100640637594647e-6,NA,5.278114659230517,4.282206299391671,NA,FALSE,FALSE,FALSE,0,0,0
2016,62,5269,376,8439,286,13708,662,14370,0.0460681976339596,96074300,53423.5344425,1.2616,92019372,1.4268123733402e-4,1.4896863238753e-4,52757.9402680779,1.4845569691564e-4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,10.8860066477568,10.8734695664194,62,2016,Healthcare,577,3.1,56.3,NA,NA,NA,NA,NA,0.0046026205591619355,5.860047900427065e-7,NA,6.359573868672378,4.048300623720694,NA,FALSE,FALSE,FALSE,0,0,0
2016,71,173,45,280,23,453,68,521,0.130518234165067,11469150,50048.39695,1.2616,10534054,3.94972600410667e-5,4.30033869201734e-5,49424.8530044953,5.27052547860491e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.8207457552594,10.808208673922,71,2016,"Arts, Entertainment, and Recreation",165,6.3,89.2,NA,NA,NA,NA,NA,6.269406355724873e-4,7.777385420889953e-6,NA,5.111987788356544,4.502029427068578,NA,TRUE,FALSE,FALSE,0,0,0
2016,72,227,77,568,44,795,121,916,0.132096069868996,66646460,41765.246665,1.2616,62316340,1.19286155633773e-5,1.27574886458351e-5,41244.900994059,1.34218408847503e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.6398198531944,10.627282771857,72,2016,Accommodation and Food Services,784,6.9,1147.3,NA,NA,NA,NA,NA,1.7287848642575794e-4,1.7214717780959407e-5,NA,6.665683717782408,7.046037866782144,NA,TRUE,FALSE,FALSE,0,0,0
2016,81,448,77,685,34,1133,111,1244,0.0892282958199357,20175250,51029.3263766667,1.2616,19571198,5.61579162587824e-5,5.78911929663171e-5,50393.5612084607,6.09467034159074e-5,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,10.8401557734353,10.8276186920979,81,2016,Other Services,293,4.4,88.3,NA,NA,NA,NA,NA,0.0012763162786086908,4.376649607811551e-6,NA,5.683579767338681,4.492001487882454,NA,FALSE,FALSE,FALSE,0,0,0
2017,11,72,10,136,4,208,14,222,0.0630630630630631,2084690,49808.530725,2.1301,2028730,9.97750265027414e-5,1.0252719681771e-4,48769.6876092357,1.303278405702e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,1.303278405702e-4,0.0630630630630631,0,10.8159415480414,10.7948642432958,11,2017,"Agriculture, Forestry, Fishing and Hunting",122,7.2,82.4,NA,NA,NA,NA,NA,0.0013857642569825193,3.9526260499162945e-5,NA,4.812184355372417,4.423648309364701,NA,TRUE,FALSE,TRUE,1,0,1
2017,21,223,5,675,38,898,43,941,0.0456960680127524,2912420,70728.9552766667,2.1301,3852506,3.0833464953543e-4,2.3309502957295e-4,69253.780498273,3.5675479804574e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,3.5675479804574e-4,0.0456960680127524,0,11.166610319338,11.1455330145923,21,2017,"Mining, Quarrying, and Oil and Gas Extraction",31,4.1,232.8,NA,NA,NA,NA,NA,0.007520357305742196,7.993352607110239e-5,NA,3.4657359027997265,5.454466049037968,NA,FALSE,FALSE,TRUE,0,0,1
2017,22,158,7,556,7,714,14,728,0.0192307692307692,2754120,75766.26923,2.1301,2741150,2.5924796305171e-4,2.6047461831713e-4,74186.0325506388,2.88054283786e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,2.88054283786e-4,0.0192307692307692,0,11.2354084756242,11.2143311708786,22,2017,Utilities,27,2.6,35,NA,NA,NA,NA,NA,0.009971075501988844,1.2708233482927397e-5,NA,3.332204510175204,3.58351893845611,NA,FALSE,FALSE,FALSE,0,0,0
2017,23,486,53,698,31,1184,84,1268,0.0662460567823344,34477520,58495.95027,2.1301,30492796,3.43412171177045e-5,3.88288433766454e-5,57275.9159836326,3.91895843201784e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,3.91895843201784e-5,0,0,10.9767128046699,10.9556354999242,23,2017,Construction,559,6,52.8,NA,NA,NA,NA,NA,5.723536186284083e-4,1.5314326552489854e-6,NA,6.327936783729195,3.9852734671677386,NA,TRUE,FALSE,FALSE,0,0,0
2017,31-33,9448,339,17462,440,26910,779,27689,0.0281339159955217,60665200,59149.1507171429,2.1301,60255010,4.4358215253555e-4,4.4660186762893e-4,57915.4928049056,4.4704000547008e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,4.4704000547008e-4,0.0281339159955217,0.0281339159955217,10.9878175111825,10.9667402064368,31-33,2017,Manufacturing,563,3.6,5446,NA,NA,NA,NA,NA,0.012321726459320831,8.977140106683898e-5,NA,6.335054251498059,8.602820277383675,NA,FALSE,FALSE,TRUE,0,0,1
2017,42,870,164,2602,108,3472,272,3744,0.0726495726495727,29179110,57741.3636266667,2.1301,28696212,1.1898923579231e-4,1.2099157895822e-4,56537.0675507678,1.1718619865228e-4,TRUE,FALSE,FALSE,FALSE,0,0,0,1.1718619865228e-4,0,0,10.9637290696105,10.9426517648648,42,2017,Wholesale Trade,116,3.2,980.5,NA,NA,NA,NA,NA,0.0037184136185096873,3.360280693962221e-5,NA,4.762173934797756,6.889082013716516,NA,FALSE,FALSE,TRUE,0,0,0
2017,44-45,1758,140,5131,139,6889,279,7168,0.0389229910714286,79786960,46882.84115,2.1301,77136482,8.63424298907992e-5,8.93092324329751e-5,45905.0183540406,8.33535550662007e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,8.33535550662007e-5,0,0,10.75540702715,10.7343297224043,44-45,2017,Retail Trade,826,4.9,1561.8,NA,NA,NA,NA,NA,0.0017620904059346774,1.9574627232319668e-5,NA,6.717804695023691,7.3542343631809155,NA,FALSE,FALSE,TRUE,0,0,0
2017,48-49,285,49,947,27,1232,76,1308,0.0581039755351682,28258230,62827.6609981818,2.1301,25403244,4.3597918199406e-5,4.84977430441561e-5,61517.2813873499,4.63405382399193e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,4.63405382399193e-5,0,0,11.048150717236,11.0270734124903,48-49,2017,Transportation and Warehousing,244,4.4,327.9,NA,NA,NA,NA,NA,9.90861777259227e-4,1.1603699170117873e-5,NA,5.501258210544727,5.795753753195012,NA,FALSE,FALSE,FALSE,0,0,0
2017,51,4686,275,11989,335,16675,610,17285,0.0352907144923344,13953710,70464.0014266667,2.1301,13556686,0.00119502268572301,0.00123002037518609,68994.3527193909,9.5933475187077e-4,TRUE,TRUE,TRUE,TRUE,1,1,1,9.5933475187077e-4,0.0352907144923344,0.0352907144923344,11.1628572403291,11.1417799355834,51,2017,Information Technology,120,4.5,616.2,NA,NA,NA,NA,NA,0.026556059682733557,4.416029858725744e-5,NA,4.795790545596741,6.425193120489006,NA,FALSE,FALSE,TRUE,0,0,1
2017,52,4016,205,13972,259,17988,464,18452,0.0251463256015608,29245780,78868.117834,2.1301,28095322,6.150630962826e-4,6.4024893539216e-4,77223.186733392,5.433431231007e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,5.433431231007e-4,0.0251463256015608,0.0251463256015608,11.2755323419511,11.2544550372054,52,2017,Finance and Insurance,163,2.3,725.6,NA,NA,NA,NA,NA,0.02674187375141739,2.4810417092654053e-5,NA,5.099866427824199,6.588376119787101,NA,FALSE,FALSE,TRUE,0,0,1
2017,53,248,53,532,32,780,85,865,0.0982658959537572,10696670,60286.96637,2.1301,10042336,7.29198900218479e-5,7.76711713290613e-5,59029.5773430164,7.53211205042333e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,7.53211205042333e-5,0,0,11.0068712129178,10.9857939081721,53,2017,Real Estate and Rental and Leasing,77,2.8,182.2,NA,NA,NA,NA,NA,0.002604281786494568,1.7033338412795756e-5,NA,4.356708826689592,5.21057845224003,NA,FALSE,FALSE,FALSE,0,0,0
2017,54,42468,12052,99591,12898,142059,24950,167009,0.149393146477136,44224340,62987.42409,2.1301,41218136,0.00321223561504818,0.00344651684394462,61673.7123433738,0.00309263863848671,TRUE,TRUE,TRUE,TRUE,1,1,1,0.00309263863848671,0.149393146477136,0.149393146477136,11.0506903678284,11.0296130630827,54,2017,Professional Services,305,2.8,1542.4,NA,NA,NA,NA,NA,0.11472270053743501,3.48767217328738e-5,NA,5.723585101952381,7.341743054023503,NA,FALSE,FALSE,TRUE,0,0,1
2017,55-56,1406,179,2413,149,3819,328,4147,0.1274354164242965,56495860,121226.102555,2.1301,53373652,1.2944061830238128e-4,1.373682169424893e-4,118697.72237078,1.6382311150430593e-4,TRUE,FALSE,FALSE,FALSE,0,0,0,1.6382311150430593e-4,0,0,11.705412697044586,11.68433539229892,55-56,2017,Management of Companies and Enterprises and Administrative and Support and Waste Management and Remediation Services,470,7.4,1180.4,NA,NA,NA,NA,NA,0.0017491975446267739,2.089356636043774e-5,NA,6.154858094016418,7.074455454873135,NA,TRUE,FALSE,TRUE,0,0,0
2017,61,10813,409,13178,407,23991,816,24807,0.0328939412262668,65124350,56542.67364,2.1301,51184228,3.6838755396407e-4,4.6871860605184e-4,55363.3783184389,4.6196261864103e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,4.6196261864103e-4,0.0328939412262668,0.0328939412262668,10.9427509177136,10.9216736129679,61,2017,Educational Services,171,3.5,73.1,NA,NA,NA,NA,NA,0.010525358684687713,1.1224680169552555e-6,NA,5.147494476813453,4.3054155323020415,NA,FALSE,FALSE,FALSE,0,0,0
2017,62,5227,320,9258,346,14485,666,15151,0.0439574945548149,100753060,54765.89548,2.1301,92019372,1.4376734562702e-4,1.5741250657524e-4,53623.6579421738,1.4845569691564e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,1.4845569691564e-4,0.0439574945548149,0,10.9108229339434,10.8897456291978,62,2017,Healthcare,543,2.9,53.9,NA,NA,NA,NA,NA,0.0049574946767937935,5.349713447909175e-7,NA,6.298949246855942,4.005513348515485,NA,FALSE,FALSE,FALSE,0,0,0
2017,71,157,32,238,15,395,47,442,0.106334841628959,11714700,50280.8929666667,2.1301,10534054,3.37183197179612e-5,3.7497434510968e-5,49232.1979187983,5.27052547860491e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,5.27052547860491e-5,0,0,10.8253804224245,10.8043031176788,71,2017,"Arts, Entertainment, and Recreation",156,5.6,118.1,NA,NA,NA,NA,NA,6.0211285210645e-4,1.008135078149675e-5,NA,5.056245805348308,4.779963476361254,NA,TRUE,FALSE,FALSE,0,0,0
